No matter how deep the piles were driven, they would not hold.	Bármilyen mélyre vernék a cölöpöket, nem tartanának.
Accurate data on pressure and ground resistance.	A nyomás és a talajellenállás pontos adatai.
The working groups should be reorganized.	Újra kéne szervezni a munkacsoportokat.
I made a survey.	Felmérést készítettem.
Another important decision that cannot be postponed.	Még egy lényeges döntés, amelyet nem lehet halogatni.
The standard must be set for them as well.	Náluk is meg kell szabni a normát.
A healthy competitive spirit would be created.	Egészséges versenyszellem jönne létre.
Honestly, it seems impossible.	Őszintén, úgy tünik, hogy az lehetetlen.
We lost a month because of a disagreement.	Egy nézeteltérés miatt elvesztegettünk egy hónapot.
Why do you think they will let you go home?	Miért gondolod, hogy hazaengednek?
Don't call me that!	Ne szólíts annak!
I'm going home in a few days and I've already told you everything.	Néhány nap múlva hazamegyek és már mindent elmondtam.
He is about to finish his presentation.	Mindjárt befejezi az előadását.
It tries to bring the training closer to reality.	Lgyekszik a valósághoz közelíteni a kiképzést.
I used half as much as before.	Az előbb fele ennyit használtam.
I haven't even congratulated you on your escape.	Még nem is gratuláltam a szökéséhez.
He must know the area well.	Biztos jól ismeri a környéket.
It must be destroyed on site.	Helyben kell lerombolni.
I don't mean to offend you, but I have a date at two.	Nem akarom megsérteni, de kettőkor randim van.
Basically, I just have one question.	Lényegében csak egy kérdésem van.
It's a miracle that it worked!	Kész csoda, hogy sikerült!
And I belong to the US Navy.	És az amerikai flottához tartozom.
The ship sank, I swam ashore with the captain.	A hajó elsüllyedt, a kapitánnyal úsztam partra.
Finally, his personnel file came from their headquarters.	Végül a parancsnokságuktól megjött a személyi anyaga.
I volunteer.	Önként jelentkezem.
He volunteered to blow up the bridge.	Önként jelentkezett a hídrobbantásra.
I wonder why you want to build it properly?	Vajon miért akarja rendesen megépíteni?
It's high time!	A legfőbb ideje!
Don't worry, the old man knows what he's doing!	Ne félj, az öreg tudja, mit csinál!
Are conditions better?	Jobbak a körülmények?
They eat more, they are not vulnerable.	Többet esznek, nem kiszolgáltatottak.
Sometimes I can't understand you.	Néha képtelen vagyok megérteni magát.
Better than they would do?	Jobban, mint ahogy ők csinálnák?
We have to show them that they cannot be broken.	Meg kell mutatnunk nekik, hogy nem tudnak megtörni.
I hope those who use it later will remember who built it.	Remélem, akik később használják emlékeznek majd, kik építették.
Do you still need treatment?	Még kezelésre van szüksége?
We need to choose the fourth member of the team.	Ki kell választanunk a csapat negyedik tagját.
They want to take him on a little trip.	Egy kis kirándulásra akarják elvinni.
I volunteered here.	Ide önként jelentkeztem.
I can't convince myself that killing is not a crime.	Nem tudom meggyőzni magam, hogy ölni nem bün.
Aerial scouts checked the village.	A légi felderítők megnézték a falut.
This will surely interest you.	Ez biztos érdekelni fogja.
As if he was thinking of us when he ran away.	Mintha ránk gondolt volna, amikor megszökött.
If any of them are wounded, they must leave them behind.	Ha bármelyikük megsebesül, hátra kell hagyniuk.
It's one thing to experiment with explosives...	Egy dolog robbanószerekkel kísérletezni...
Other facilities as well.	Más létesítményeket is.
I don't even know this route.	Ezt az útvonalat én nem is ismerem.
Don't volunteer for anything!	Ne jelentkezz önként semmire!
I managed to decipher it!	Sikerült megfejtenem!
They stopped building the original bridge.	Abbahagyták az eredeti híd építését.
They are inaugurated with a special assembly full of soldiers and big dogs.	Különleges szerelvénnyel avatják fel tele katonákkal, nagykutyákkal.
I talked to them and they volunteered.	Beszéltem velük, és önként jelentkeztek.
Forgive me, there are always one or two simulants.	Már megbocsásson, mindig van egy-két szimuláns.
Even if it's not quite right, it can be useful.	Ha nincs is teljesen jól, hasznos lehet.
Of course I'm proud of all of them.	Természetesen mindannyiukra büszke vagyok.
Would anyone who feels capable help us?	Aki úgy érzi, képes rá nem segítene nekünk?
I would leave it here without hesitation.	Én habozás nélkül itt hagynám.
What matters is how we live as people!	Pedig az számít, hogyan éljünk emberként!
Do you still regret that I brought you?	Bánja még, hogy elhoztam?
Not just slapped together.	Nem csak úgy összecsapva.
A British officer works there.	Ott dolgozik egy brit tiszt.
If only they knew we were here!	Ha tudnák, hogy itt vagyunk!
If the train isn't there, we could time it.	Ha nincs a vonat, időzíthetnénk.
Since we don't know when he will come, we have to wait.	Mivel nem tudjuk, mikor jön be kell várnunk.
After the detonation, you must swim back here.	A robbantás után vissza kell úsznia ide.
One realizes that the end is near.	Az ember rájön, hogy már közelebb a vég.
Especially compared to others.	Különösen másokhoz képest.
But such thoughts occurred to me from time to time.	De ilyen gondolatok is felmerültek bennem időről időre.
Everyone must have enjoyed this evening.	Bizonyára mindannyian élvezték ezt az estét.
Too bad they can't see the bridge in use.	Kár, hogy nem láthatják a hidat használatban.
And now that we're done, they might be sad.	És most, hogy befejeztük lehet, hogy szomorúk.
Let's look around before the train gets here!	Nézzünk körül, mielőtt ideér a vonat!
Otherwise they will be captured!	Különben elfogják őket!
Here the chance of survival is even lower.	Itt még kisebb az esély a túlélésre.
Will you stick to the letter of the law at all costs?	Ragaszkodik a törvény betűjéhez bármi áron?
The text of the agreement is clear.	Az egyezmény szövege egyértelmű.
Honestly, it seems impossible.	Őszintén, úgy tűnik, hogy az lehetetlen.
He tries to bring the training closer to reality.	Igyekszik a valósághoz közelíteni a kiképzést.
I cannot convince myself that killing is not a crime.	Nem tudom meggyőzni magam, hogy ölni nem bűn.
To build such a bridge, in such condition!	Ilyen hidat építeni, ilyen állapotban!
And now that we're done, they might be sad.	És most, hogy befejeztük lehet, hogy szomorúak.
Here, in the wilderness, defeat was turned into triumph.	Itt, a vadonban a vereséget diadallá változtatták.
The chance of survival is even lower.	ltt még kisebb az esély a túlélésre.
The planned destination is India.	A tervezett végállomás lndia.
I volunteered here.	lde önként jelentkeztem.
to build a bridge in this condition!	llyen hidat építeni, ilyen állapotban!
I will not be a slave wife again.	Nem leszek újra egy rabszolga feleség.
I will never marry a rich man again.	Soha többé nem megyek hozzá egy gazdag emberhez.
You had a relationship with Pao.	Viszonyod volt Paoval.
You are a dreamer, but I will wake you up.	Egy álmodozó vagy, de majd én felébresztelek.
Women love to lie, even to themselves.	A nők szeretnek hazudni, még maguknak is.
Like an erotic man.	Egy erotikus férfihoz hasonlóan.
Unfair play deserves punishment.	Tisztességtelen játék büntetést érdemel.
Don't think I'll do it for someone else.	Ne gondold hogy megcsinálom más helyett.
Honestly, I can't inhale dust.	Igazság szerint nem lélegezhetek be port.
My organs depend on alcohol.	A szerveim az alkoholtól függenek.
Alcohol is medicine to a small extent and poison to a large extent.	Az alkohol kis mértékben orvosság nagy mértékben méreg.
Proverbs tire me.	Fárasztanak a közmondások.
The best hostel words are in dramas.	A legjobb szállóigék a drámákban vannak.
He inherited these traits.	Ezeket a tulajdonságokat örökölte.
I call you with the natural arts.	A természetadta művészetekkel hívlak téged.
Why don't you get married?	Miért nem házasodsz meg?
I wish you a long and good life.	Kívánom, hogy hosszú és jó életed legyen.
I won't kill you for an unpaid bill.	Kifizetetlen számla miatt nem öllek meg.
I left your wife under the bright sun.	Otthagytam a feleséged a ragyogó nap alatt.
You always run away when I come.	Mindig elmenekülsz amikor jövök.
Then you lose Bun to be the host.	Aztán elveszed Bunt hogy házigazda lehess.
Then you don't have to pay rent.	Aztán nem kell lakbért fizetned.
You and the whores are all out.	Te és a kurvák mind kiszabadultok.
If you care about it, it will be even more pathetic.	Ha törődsz vele még szánalmasabb lesz.
I really think it's pathetic.	Igazán azt gondolom, szánalmas.
But you have to act like a dog.	De úgy kell viselkedned mint egy kutya.
I met Nobel a couple of times.	Találkoztam Nobellel egy párszor.
Although a poor knight is subject to his lordship.	Bár egy szegény lovag tartozik lordsága alá.
I used to live very luxuriously.	Régen nagyon fényűzően éltem.
Old man, you are not a good man.	Öregember, nem vagy egy jóember.
I'll let you drive, let's go.	Hagyom, hogy vezess, gyerünk.
Don't brag about not paying rent.	Ne dicsekedj, hogy nem fizettél lakbért.
I saw that he loves cleanliness.	Láttam, hogy tisztaságszerető.
Why does he treat his sister like an obstacle?	Miért bánik úgy a nővérével mint egy akadállyal?
Sometimes you have to shout to be comfortable.	Néha kiabálnia kell, hogy kényelmesen boldoguljon.
I don't think you've met everything.	Nem hiszem, hogy mindenivel találkoztál.
I know all the people under my management.	Ismerem az összes embert aki vezetőségem alá tartozik.
Say Sai and Bun have a meeting.	Mondd, Sainak és Bunnak találkája van.
And he also said that I am so and so.	És azt is mondta ilyen meg olyan vagyok.
Such a relief, so weak.	Olyan megkönnyebbülés, olyan gyenge.
How can you be left alone?	Hogy lehet hogy kinn maradsz egyedül?
How can the sisters serve it.	Hogy lehet hogy a nővérek szolgálják azt.
Once they are healthy, they eat too much.	Miután egészségesek, túl sokat esznek.
Old man, will this be like hell?	Öreg ember, olyan lesz ez mint a pokolban?
A rich man said to himself.	Egy gazdag ember mondta magának.
They cannot live legally.	Nem élhetnek törvényesen.
But in the game they need the rules.	De a játékban szükségük van a szabályokra.
I'll let you hear something exciting.	Hagyom hogy hallj valami izgalmasat.
Your listening is like words.	Hallgatásod olyan mint a szavak.
When I said the hotel words, the audience was happy.	Mikor a szállóigéket mondtam a közönség boldog volt.
I also drink to this maintainer.	Én is iszok erre a fenntartóra.
Old man you are so special.	Öreg ember te olyan különleges vagy.
Your wife works very hard.	Feleséged nagyon keményen dolgozik.
Of course I do, Sergeant.	Természetesen tudom, Őrmester.
Maybe there's no pain in hell.	Talán nincs fájdalom a pokolban.
How is your relationship with Ka?	Milyen a kapcsolatod Ka-val?
If the police ask you who taught you this.	Ha a rendőrség megkérdi ki tanított erre.
After this truth they will be moved.	Miután ez az igazság meghatódnak majd.
Brother, you better get out of here.	Testvér jobb ha elmész innen.
And the truth cannot be good.	És az igazság nem lehet jó.
Perhaps your great confidence in the truth is harming you.	Talán az igazságba vetett nagy bizalmad árt neked.
Don't make a fuss, I have to ask you something.	Ne torzsalkodj, valamit kérdeznem kell.
A skeptic would say yes.	Kétellkedő ember azt mondaná igen.
Do I have to beg you to love me?	Könyörögnöm kell, hogy szeress engem?
I'm good to you, so I have a request.	Én jó vagyok hozzád, ezért lenne egy kérésem.
I know you love Ka.	Tudom, hogy szereted Ka-t.
Just when I thought I was going to take her...	Amikor azt gondoltam elviszem őt...
He also wants me to communicate with Ka.	Ő is azt akarja érintkezzek Ka-val.
Why are you still with this man?	Miért vagy még ezzel a férfival?
If you have a lover, just take him.	Ha egy szerető van, vedd csak el őt.
like a free kite.	egy szabad papírsárkányhoz hasonlóan.
Find the church to get rid of alcohol.	Találd meg a templomot, hogy megszabadulj az alkoholtól.
Yes, or you become a suspect in a murder.	Igen, vagy egy gyilkosság gyanusítottjává válsz.
When I see a dead person, I think I'm dreaming.	Mikor egy halottat látok azt hiszem álmodom.
It's dark outside, I'm afraid to go home alone.	Sötét van kinn, félek egyedül hazamenni.
A successful person will not scare the living.	Egy megboldogult nem fog élőket ijesztgetni.
I'm afraid God will punish me.	Attól félek Isten meg fog büntetni engem.
The lucky one shares the boring moments.	A szerencsés osztozik az unalmas pillanatokon.
Shut up, you're not even human.	Fogd be, nem is vagy emberi.
"I'm not worthy of you dying because of me."	"Nem vagyok méltó rá, hogy miattam meghalj."
I would like to... meet a good person tomorrow.	Szeretnék... találkozni egy jó emberrel holnap.
Or I might unexpectedly encounter some good things.	Vagy váratlanul találkoznék néhány jó dologgal.
Lately I've been dreaming of dying suddenly.	Mostanában azt álmodom, hogy hirtelen meghalok.
Remember not to harm it.	Emlékezz nehogy kárt tegyél benne.
He always lies, I can't learn.	Mindig hazudozik, én nem tanulhatom meg.
I have to tell the truth at some point.	El kell mondanom az igazságot valamikor.
The truth is me.	Az igazság én vagyok.
No money, no job, just waiting for death.	Nincs pénz, nincs munka csak a halálra várok.
I don't care about lies or truths.	Nem érdekelnek a hazugságok vagy az igazságok.
I don't know, people always want better.	Nem tudom, az emberek mindig jobbat akarnak.
I know, this living is not good.	Tudom, ez a megélhetés nem jó.
I don't regret not dying as a thief.	Nem sajnálom, hogy nem egy tolvajként halok meg.
Let's find the forgotten life.	Találjuk meg az elfelejtett életet.
Don't worry man, you can change your environment.	Ne aggódj a férfi, megváltoztathatja környezetét.
Promise him you'll help him.	Ígérd meg neki, hogy segíted őt.
It's none of your business when I come home.	Nem a te dolgod, hogy mikor jövök haza.
You treated him like a slave for years.	Úgy kezelted őt mint egy rabszolgát éveken át.
Are you ready to quit?	Kész vagy, hogy felmondj?
But I think you are not a good person.	De azt gondolom nem vagy egy jó ember.
I'm leaving before anything happens.	Mielőtt bármi történik, elmegyek.
I step down just in time to avoid being arrested.	Épp jókor lépek le, hogy elkerüljem hogy letartótassanak.
My wife had an affair with my worker.	A feleségemnek viszonya volt a munkásommal.
I have to work today, help someone in a car accident.	Dolgoznom kell ma, segíteni valakinek egy autó balesetbe.
Old man, this world is so strange.	Öreg ember ez a világ olyan furcsa.
Everyone called me their brother.	Mindenki a testvérének hívott.
He is completely different from her.	Teljesen különbözöl tőle.
I spent all the money on the funeral.	Az összes pénzt a temetésre költöttem.
I'm teaching you, you're not working and you're waiting for someone's help.	Én tanítalak, nem dolgozol és valaki segítségét várod.
You are a hopeless person.	Egy reményveszett személy vagy.
Is it good for you to give up?	Jó neked, hogy feladd?
Just know how he eats, he's an irresponsible man.	Csak tudd, hogyan eszik, egy nem felelőségteljes férfi.
Everyone help, he's a thief.	Mindenki segítsen, ő egy tolvaj.
You just beat up an old man.	Csak-csak megvertél egy öreg embert.
He wanted to die anyway.	Különben is meg akart halni.
She provoked me to kill her husband.	Haragra gerjesztett hogy megöljem a férjét.
He wanted me to kill the old man for everyone's pleasure.	Azt akarta hogy megöljem az öreget mindenki kedvére.
You killed my husband and then let me live with him.	Megölted a férjem és aztán éljek együtt vele.
Listen, he and his sister are on the same team.	Hallgass, ő és a nővére egy csapatban van.
I saw it in his personality, everyone saw it.	Láttam a személyiségében, mindenki látta.
Police, this nurse made me do it.	Rendőrség, ez a nővér vett rá arra.
It is feared that he contributed.	Félő, hogy közreműködött.
He is a good old man.	Ő egy jó öreg ember.
This is the way of the understanding persons.	Ez a megértő személyek útja.
He knows how to handle people.	Tudja hogyan lehet kezelni az embereket.
The old man left after you were disgusting.	Az öreg ember elment miután undorítók voltatok.
There must be another way for him.	Kell hogy legyen neki, egy másik út.
This is freedom, wait and see.	Ez a szabadság, várj és meglátod.
The old man taught him.	Az öreg ember tanította neki.
But he didn't say where.	De nem említette hogy hova.
It all depends on the old man.	Minden az öreg embertől függ.
He was only compassionate to an incurable.	Ő csak könyörületes volt egy gyógyíthatatlannal.
"As we do not know about his person."	"Minthogy nem tudunk a személyéről."
"and we don't know the past."	"és nem ismerjük a múltat."
"to be kind."	"hogy jóságos legyen."
I was born into a knight's family.	Egy lovag családjában születtem.
What a knight's family.	Milyen egy lovag családja.
The top of a cavalry seat is also a symbol.	Egy lovassági hely teteje szintén szimbólium.
Now you will experience that faith is not painful.	Most megtapasztalod, hogy a hit nem fájdalmas.
Forget the story of the newspaper and the car.	Felejtsd el az újság és az autó történetét.
No one knows after he is released.	Senki sem tudja miután kiszabadult.
It would be better if all men were sentenced to death.	Jobb lenne ha az összes férfit halálra ítélnék.
Same as the old man.	Ugyanolyan mint a vénember.
You become a good person when you drink.	Jó emberré válsz, amikor iszol.
You wore your wife's clothes.	A feleséged ruháit viselted.
I was in every drink, I was looking for you.	Mindegyik ivóba voltam, téged kerestelek.
Come on everyone, I'll pay for a drink.	Jöjjön mindenki, fizetek egy italt.
You spent all your savings again.	Elköltötted az összes megtakarítást megint.
Stop, I want it over.	Állj, azt akarom, hogy vége legyen.
Even the broke would come.	Még a tönkrement személyek is jönnének.
But you can't drink a lot, alcohol is poison.	De nem ihatsz sokat, az alkohol egy méreg.
But you look human when you drink.	De embernek látszol amikor iszol.
A person is not an uncle without a niece.	Egy személy egy unokahúg nélkül nem nagybácsi.
Have a drink and sing a song.	Igyál egyet és énekelj egy dalt.
Why are you so mad at him?	Miért vagy rá olyan mérges?
When I got married, I had some advantages in mind.	Amikor hozzámentem, néhány előnyére gondoltam.
You had the benefit of Luk's wealth.	Neked voltak előnyei Luk vagyonának.
You should pretend to be a chicken, you don't look like that.	Tyúknak kéne tettetnie magát, nem az ilyet látni.
That's why he gets drunk a lot.	Ez az amiért ő sokat részeg.
What a wonderful day.	Milyen csodálatos nap.
I hoped that the sun would greet us when we returned home.	Reménykedtem benne, hogy hazatértünkkor napsütés fog fogadni.
How lucky you are, lawyers.	Hogy milyen szerencsések is maguk, ügyvédek.
As soon as he was able to sit up, we got engaged.	Amint képes volt felülni, eljegyeztük egymást.
You can recite it outside of working hours, in your free time.	Munkaidőn kívül, a szabadidejében majd elszavalhatja.
I'm just glad he's back to his old self.	Csak örülök, hogy újra a régi önmaga.
Look around this room.	Nézzen körül ebben a szobában.
My first murder trial.	Az első gyilkossági tárgyalásom.
The first time I protested was when my wig fell off.	Először emelkedtem tiltakozásra, amikor a parókám leesett.
Of course he continues.	Természetesen folytatja.
I'm sorry, but you can't deal with criminal cases at this time.	Sajnálom, de egyelőre nem foglalkozhat bűnügyi esetekkel.
They could have allowed a worthwhile pastime.	Egy valamirevaló időtöltést azért engedélyezhettek volna.
Let's go to bed, be a good boy.	Gyerünk az ágyba, viselkedjen jó kisfiúként.
He does not have a search warrant.	Nem rendelkezik házkutatási engedéllyel.
You shouldn't take stairs.	Nem szabad lépcsőznie.
This is my elevator, because I had a heart attack.	Ez az én felvonóm, ugyanis nekem volt szívinfarktusom.
Worrying news is circulating about his health.	Aggasztó hírek keringenek az egészségi állapotával kapcsolatban.
I would be grateful if you could spare a few minutes for us.	Hálás lennék, ha tudna ránk szakítani néhány percet.
I can definitely give him some good advice.	Egészen biztosan tudok neki adni néhány jótanácsot.
No, no, I'm not interested in you, only Mayhew.	Ne, ne, magára nem vagyok kíváncsi, csak Mayhewra.
When she got home, the housekeeper found the woman dead.	Mikor hazaért, a házvezetőnő holtan talált az asszonyra.
He has excellent character traits and remarkable war merits.	Kitűnő jellemvonásokkal és figyelemreméltó háborús érdemekkel rendelkezik.
We will need all our cunning.	Szükségünk lesz minden ravaszságunkra.
He has the instincts of a professional criminal.	Rendelkezik az ösztönökkel, amelyekkel egy profi bűnözőnek kell.
This is all really stupid.	Igazán ostobaság ez az egész.
