They will understand the illustrations better.	Ad-adda a maawatandan dagiti ilustrasion.
He is more likely to be found working in his field.	Ad-adda a masarakan nga agtrabtrabaho iti bangkagna.
Opportunists and capitalists are more at odds.	Ad-adda a pagnumnumaran dagiti oportunista ken kapitalista.
Esther's eyes widened even more.	Ad-adda met a limmanay dagiti mata ni Ester.
It’s more with the students.	Ad-adda nga adda kadagiti estudiante.
The mayor’s office is more in his house.	Ad-adda nga iti balayna ti pagopisinaan ti mayor.
They will add to your trip.	Ad-adda ti panangdagdagda iti panagbiaheyo.
I meet more people I don’t pack.	Ad-adu dagiti masangatko a saanko a pakat.
Some donated more than the widow.	Ad-adu ti indonar ti dadduma ngem ti balo.
Education is the main thing to be picked up there.	Adal ti kangrunaan a mapidut dita.
We will learn about that in the next chapter.	Adalentayo dayta iti sumaganad a kapitulo.
Jehovah is far more powerful than the demons.	Adayo a nabilbileg ni Jehova ngem kadagiti demonio.
Their thoughts are therefore far from experimentation with form.	Adayo ngarud ti pampanunotda iti eksperimentasion iti porma.
That guitar will take him far.”	Adayontot’ pangipanan kenkuana dayta gitarana.”
Someone is making five hundred.	Adda agar-aramid iti lima gasut.
There were about a hundred of them.	Adda agarup sangagasutda.
Someone just reads comics.	Adda agbasa laeng iti komiks.
Everyone has a role.	Adda akem tunggal maysa.
It has everything you are looking for.	Adda amin ditoy ti sapsapulem.
They all have their origins.	Adda amin ti nagtaudanda.
I have a wife and a child now.	Adda asawa ken anakko itan.
Everyone has a suspicion.	Adda atapen ti tunggal maysa.
Is there any hope that terrorism will end?	Adda aya namnama nga agpatingganto ti terorismo?
There is life in this country, I said then.	Adda biag ditoy pagilian, kinunak idi.
He has his own computer.	Adda bukodna a kompiuter.
There are victims of sexual abuse.	Adda dagiti biktima ti seksual a pannakaabuso.
There were moments when I was concerned about surrender.	Adda dagiti darikmat a seknannak ti isusuko.
There are instructions there to follow.	Adda dagiti instruction sadiay a suroten.
There were challenges in our ministry.	Adda dagiti karit iti ministeriomi.
There are such cases.	Adda dagiti kastoy a kaso.
There are cases where that is the case.	Adda dagiti kaso a kasta.
There are neglectful fathers, abusive fathers.	Adda dagiti managliway nga amma, naabuso nga amma.
There are the wise ones.	Adda dagiti masisirib.
There are different systems of romanization.	Adda dagiti nadumaduma a sistema ti romanisasion.
There are serious problems in their family.	Adda dagiti nakaro a problema iti pamiliada.
There are officers who should lead.	Adda dagiti opisiales a rumbeng a mangidaulo...
You have your options.	Adda dagiti pagpiliam.
Any questions?	Adda dagiti saludsod?
There are situations where anger is justified.	Adda dagiti situasion a nainkalintegan ti agpungtot.
There have been times when I have done that!”	Adda dagiti tiempon nga inaramidko dayta!”
I have great ambitions in my writing or poetry.	Adda dakkel nga ambisionko iti kinamannurat wenno kinamannaniwko.
It is already available in many languages.	Adda daytan iti adu a lengguahe.
There is that kind of unintentional deception.	Adda daytay kita ti panangallilaw a di inranranta.
There was an unintentional seduction in his voice.	Adda di inggagara a gargari iti bosesna.
There is a prayer book.	Adda dita ti libro ti kararag.
There’s the skin coming in.	Adda ditan ti laladut a sumrek.
The couple is here next to me.”	Adda ditoy abayko dagiti agassawa.”
That term is here.	Adda ditoy dayta a termino.
There are two basic meanings of the ransom.	Adda dua a kangrunaan a kaipapanan ti subbot.
There were two cardboard boxes next to it.	Adda dua a karton iti abayna.
Our meeting invitations serve two purposes.	Adda dua a panggep dagiti imbitasiontayo iti gimong.
I had a party there.	Adda fiesta nga kaaddak didiay.
It affects your reputation if you are early or late.	Adda epektona iti reputasionmo no managsapsapa wenno managladladawka.
That knowledge had an effect on his translation.	Adda epekto dayta a pannakaammo iti panagipatarusna.
I have something I need to finish for tomorrow.	Adda gamin kasapulan a leppasen para no bigat.
It was actually behind him.	Adda gayam iti likudanna.
Is there such a thing in the Philippines? 	Adda gayam kasta iti Filipinas?
I asked myself.	nasaludsodko iti bagik.
He actually wanted something from me.	Adda gayam kayatna kaniak.
Are you saying something?’”	Adda ibagbagam?’”
He gave someone five, two, and one.	Adda inikkanna iti lima, dua, ken maysa.
That observation shows something.	Adda ipakpakita dayta nga obserbasion.
He was in the market selling food.	Adda isuna iti palengke nga aglaklako iti taraon.
It is in the hands of the rescuers.	Adda iti dakulap dagiti salakan.
It’s in the law.”	Adda iti linteg dayta.”
The cinema is on the second floor.	Adda iti maikadua a kadsaaran ti sinean.
He was on the terrace sitting on his butt.	Adda iti teresa a nakatugaw iti butuabutuagna.
It is up to each one to decide.	Adda iti tunggal maysa a mangikeddeng iti dayta.
Is there anyone not in our fields there.	Adda kad' saan kadagiti katalonanmi idiay."
You have the character of Christ.	Adda kadakayo ti kababalin ni Cristo.
Is there life after death?	Adda kadi biag kalpasan ti ipapatay?
We have Christ hanging on the cross.	Adda kadatayo ni Cristo a naibayog iti krus.
Does our marriage have any power?—Ronilo	Adda kadi bileg ti kasarmi?—Ronilo
Did he face any obstacles?	Adda kadi dagiti lapped a nakaipasanguanna?
Are there dinosaurs in the Bible?	Adda kadi dinosaur iti Biblia?
Does age have an effect on hearing?	Adda kadi epekto ti edad iti idedengngeg?
Does he sell or support anything?'	Adda kadi ilaklako wenno supsuportaranna?’
Do you have a study schedule?	Adda kadi eskediulmo nga agadal?
Can any of them help you with your homework?	Adda kadi kadakuada ti makatulong kenka iti homework-mo?
Do we have that incense?	Adda kadi kadatayo dayta nga insenso?
Is there such an experience in the Bible?	Adda kadi kasta a kapadasan iti Biblia?
Do you have electricity in another town?	Adda kadi kuryente yo ta sabali nga ili?
Does my entertainment involve spiritism?	Adda kadi laokna nga espiritismo ti paglinglingayak?
Do you see any problems in their relationship?	Adda kadi makitam a problema iti relasionda?
Is there anything special about them?	Adda kadi naisangsangayan kadakuada?
Is there a change?	Adda kadi panagbalbaliw?
Is there a shortage of rice in the country?	Adda kadi panagkurang iti bagas ditoy pagilian?
Does anyone else know the lyrics?	Adda kadi pay makaammo iti lirikona?
Does anyone else know the tone?	Adda kadi pay makaammo iti tonona?
Does he have anything else to say?	Adda kadi pay masaona?
Do they have any real friends?	Adda kadi pudno a gagayyemda?
Is there anything that is no longer needed?	Adda kadi saanen a kasapulan?
Are we responsible for the way we treat them?	Adda kadi sungsungbatantayo iti wagas ti panangtratotayo kadakuada?
Is there freedom of religion?	Adda kadi wayawaya ti relihion?
Do syllables have an underlying structure?	Adda kadi ti kaunegan nga estruktura dagiti silaba?
Has anyone ever opened a door for you?	Adda kadin nangilukat kenka iti ruangan?
Have you ever lost a loved one in death?	Adda kadin natay nga ay-ayatem?
God-given names have meaning.	Adda kaipapanan dagiti nagan nga inted ti Dios.
I have the right to eat what I want’?	Adda kalintegak a mangan iti kayatko’?
He has a right.	Adda kalinteganna.
We were in the freedom of our family on Sunday.	Adda kami iti kinawayanan ti pamiliami a Domingo.
He said he had something important to say.	Adda kano napateg nga ibagana.
My mother was supposed to be in the hospital.	Adda kano ni nanang iti ospital.
Those crimes are supposedly politically motivated.	Adda kano pakainaigan ti pulitika dagita a krimen.
It’s up to you what you want to become.”	Adda kenka no ania ti kayatmo a pagbalinan.”
The Holy Spirit was with him.	Adda kenkuana ti Espiritu Santo.
The Light is in him.”	Adda kenkuana ti Lawag.”
There’s some truth to that, right?”	Adda kinapudnona dayta, saan?”
He reached into his pocket.	Adda kinautna iti bolsana.
There is a connection between the mind and the body.	Adda koneksion ti panunot iti bagi.
Your potential friends are just around you.	Adda la iti aglawlawmo dagiti posible a magayyemmo.
Something just played on my mind.	Adda la ket ngarud nagay-ayam iti panunotko.
There are only two languages,	Adda laeng dagiti dua pagsasao,
There are men there guarding the tomb.	Adda lallaki sadiay a mangbambantay iti tanem.
There’s sadness in your laughter, you.	Adda liday iti katawam, sika.
You can do something about your pain.	Adda maaramidam iti sakit ti nakemmo.
The Israelites are in trouble.	Adda man iti ririboken dagiti Israelitas.
There was one encouraging experience.	Adda maysa a makaparegta a kapadasan.
There is one on the side of the door to the east.	Adda maysa iti sikigan ti ruangan iti daya.
There is an organization.	Adda maysa nga organisasion.
There were also guards at the prison gate.	Adda met dagiti guardia iti ruangan ti pagbaludan.
There are also emerging ideas to earn.	Adda met dagiti lumtuad nga idea a pagganaran.
There is actually heaven on earth.	Adda met gayam langit ditoy daga.
There are also gifts for the kids.	Adda met regregalo para kadagiti ubbing.
They also have faces that I think will appear.	Adda met rupada iti panagkunak a sumarang.
There are also three suggestions.	Adda metten dagiti tallo a singasing.
Something stirred in my chest.	Adda nagkulibagtong iti barukongko.
Someone spied on us, that’s all I know...”	Adda nakasiim kadata, dayta ti ammok…”
Someone is sitting on the throne.	Adda nakatugaw iti trono.
Demons have minds.	Adda nakem dagiti demonyo.
Someone shouted “Lord, have mercy on us!”	Adda nangipukkaw iti “Apo, kaasiannakami!”
There is hope for the dead.	Adda namnama dagiti natay.
The Bible has some good advice.	Adda nasayaat nga ibalakad ti Biblia.
Does the fall program have anything to do with it?	Adda ngata pakainaiganna ti programa iti panagtudo?
There are pros and cons to working on a ranch.	Adda pagimbagan ken pagdaksan ti panagtrabaho iti rantso.
Parking is available on site.	Adda pagiparkingan iti lugar.
There is a limit to his mercy.	Adda pagpatinggaan ti asina.
There was guilt inside.	Adda pammabasol iti unegna.
They have respect for the Bible and listen to its message.	Adda panagraemda iti Biblia ken ipangpangagda ti mensahena.
There was a failure in the mother's appearance.	Adda pannakapaay iti langa ti ina.
Everything has a part to play and it’s fun.”—Steven.	Adda paset ti amin ket makaparagsak dayta.”—Steven.
It has a total of five hundred followers.	Adda pasurot daytoy nga agdagup iti lima gasut.
There are also siblings.	Adda pay dagiti kakabsatna.
Jehovah did something else.	Adda pay inaramid ni Jehova.
His letters are still in the house.	Adda pay lang diay balay dagiti suratna.
His letters are still in the house.	Adda pay lang diay balay dagiti surat na.
There is still an hour.	Adda pay maysa nga oras.
I have two more options...”	Adda pay met dua a pagpiliak…”
Someone even betted his leg.	Adda pay nagbetted ti sakanan.
Someone even asked me, ‘Why are you so happy?’”	Adda pay nagdamag kaniak, ‘Apay a nakaragragsakka?’”
Someone even cursed in disgust.	Adda pay nagilunod iti luksawna.
The ban also had a positive effect.	Adda pay nasayaat nga epekto ti pannakaiparit.
There is another important factor.	Adda pay sabali a napateg a banag.
There are even habits of others.	Adda pay ugali dagiti dadduma.
He even has an ammal tobacco.”	Adda pay ti ammalna a tabako.”
There was also an accompanying band-musician.	Adda pay ti kakuyogna a banda-musiko.
There is even a turnip seller.	Adda payen aglako iti bunga ti singkamas.
There are even taller ones than me.	Adda payen dagiti nataytayag ngem siak.
They even hid his bag the other day.	Adda pay ‘di aldaw nga inlemmengda ti bagna.
There is even a kindergarten in the town.	Adda payen pagadalan ti kinder iti ili.
There is joy but it is not complete.	Adda ragsak ngem saan a naan-anay.
He had a heart condition and had to rest.	Adda sakitna iti puso ket masapul nga aginana.
There was a smile in Dexter's words.	Adda sanaang kadagiti balikas ni Dexter.
His fingers were searching for something.	Adda sapsapulen dagiti ramayna.
I must have ingested something against myself, he thought.	Adda siguro naipaunegko a maikontra iti bagik, naisipna.
He must have been inside his room.	Adda siguron iti uneg ti kuartona.
Another car arrived.	Adda simmangpet a sabali a lugan.
The priest's speech was suggestive.	Adda sugsugkar ti panagsasao ti padi.
There is peace!” when there is no peace.” —Jer.	Adda talna!’ idinto ta awan ti talna.”​—Jer.
There is peace!” when there is no peace.”—Jer.	Adda talna!’ idinto ta awan ti talna.”—Jer.
The program is in its infancy.	Adda ti programa iti pannakaipasdekna.
There were times when he couldn’t sleep at night.	Adda tiempo a saan a makaturturog iti rabii.
There are frogs everywhere!	Adda tukak iti amin a lugar!
There are four types of those chemicals.	Adda uppat a klase dagita a kemikal.
He has freedom of choice.	Adda wayawayana nga agikeddeng.
I was in prison+ and YOU came to me.'	Addaak idi iti pagbaludan+ ket immaykayo kaniak.’
I was then by his side because I was so good.	Addaak idin iti abayna ta nalainganakon.
These Bibles have pictures.	Addaan dagitoy a Biblia kadagiti ladawan.
I will be with him in trouble.”	Addaakto kenkuana iti riribuk.”
It has branches in various countries.	Addaan daytoy kadagiti sanga iti nadumaduma a pagilian.
This teacher has an honorable life.	Addaan honor ti panagbiag daytoy a maestra.
He has a reason.	Addaan iti rason.
Even the ants have wisdom.	Addaan iti sirib uray dagiti kuton.
He has freedom.	Addaan iti wayawaya.
Would he have the courage to build the temple?	Addaan ngata iti tured a mangibangon iti templo?
He had feelings, sometimes laughing, sometimes sad.	Addaan rikna, no dadduma agkatkatawa, no dadduma agladladingit.
I was supposed to have fake documents.	Addaanak kano kadagiti peke a dokumento.
They have dignity.	Addaanda iti dignidad.
They have powerful weapons.	Addaanda iti nabibileg nga armas.
They have four children.	Addaanda iti uppat nga annak.
He has three children.	Addaanen iti tallo nga annak.
Have dedication to your work.	Addaanka iti dedikasion iti trabahom.
Instead, we have faith and our souls are saved.	Addaantayo ketdi iti pammati ket maisalakan ti kararuatayo.
There are lives that have been spared.	Addada biag a naipatli.
You are in your hangouts, Hero, he says.	Addaka kadagiti panaglanglanganmo, Bannuar, kunana.
You’re just always there for him.	Addaka la a kanayon iti asidegna.
You’re right here.”	Addaka nga agpayso ditoy.”
We are behind you in your re-election.”	Addakami iti likudmo iti panagreeleksionmo.”
We were in the living room, he was helping me check the exams.	Addakami iti salas, tultulongannak nga ag-check kadagiti exam.
You are in the first stage of theology.	Addakan iti umuna a tukad ti teolohia.
The duties are already focused on the child.	Addan a nakapokus iti anak dagiti annongen.
Everyone has their own world.	Addan bukod a lubong ti tunggal maysa.
Each home has its own world.	Addan bukod a lubong ti tunggal pagtaengan.
Do you have your numbers?”	Addan dagiti numerom?”
Our territories have already been captured.	Addan dagiti teritoryotayo ti nadappatan.
He is in the fourth grade of high school.	Addan iti maikapat a tukad ti sekundaria.
He is in the final stages of his course.	Addan iti maudi a tukad ti kursona.
It is in the final stages of commerce.	Addan iti maudi a tukad ti komersio.
The end of the weapon was in his mouth.	Addan iti ngiwatna ti ngudo ti armas.
The couple have five children together.	Addan lima nga annak dagiti dua iti panagdennada.
They're blaming someone else.""What's going on with you?	Addan sabali a pabasolenda.""Ania ti mapaspasmak kenkan?
The flock is already in the middle of the wire.	Addan ti pangen iti tengnga iti wayat.
Some of these existed in the first century.	Addan ti sumagmamano kadagitoy idi umuna a siglo.
Step Look at the pictures below.	Addang Kitaen dagiti ladawan iti baba.
Step Look at the pictures.	Addang Kitaen dagiti ladawan.
There will be famines and earthquakes everywhere.	Addanto bisin ken ginggined iti amin a lugar.
There will be showers of blessing.+	Addanto dagiti agbuyat a tudo ti bendision.+
There will be earthquakes in various places.	Addanto ginggined kadagiti nadumaduma a lugar.
There will always be time for the truth to emerge.	Addanto latta panawen a lumtuad ti pudno.
I will see a smile on his face.	Addanto masiripko nga isem iti rupana.
We are in front of your village.	Addata iti batog ti purokyo.
We are here today because of sexual intercourse.	Addatayo ita gapu iti seksual a panagdenna.
We are at a crossroads again.	Addatayo manen iti nagsangaan ti dalan.
I am learning a lot from what you are writing.	Addu ti ma adadal ko ditoy isur-surat yo.
My sister, you know how much I miss my mother.	Adingko, ammom no kasatno ti panang-iliwko kenni nanangko.
Here's what happened, according to court records.	Adtoy ti napasamak, segun iti rekord ti husgado…
Here is another example.	Adtoy ti sabali pay a pagarigan.
Many things came to mind.	Adu a bambanag ti immapay iti panunotko.
Many of our fellow citizens died because of him.	Adu a kadaraantayo ti natay gapu kenkuana.
Many promises and measures have been implemented.	Adu a kari ken addang ti naipakat.
The Israelites suffered for many years.	Adu a tawen a nagrigrigat dagiti Israelita.
We have a lot to do in heaven.	Adu dagiti aramidentayo idiay langit.
There are many things that are beautiful in returning.	Adu dagiti banag a napipintas iti panagsubli.
Many volunteers are short-term.	Adu dagiti boluntario nga apagbiit laeng.
There are many seeds of love that we have seen.	Adu dagiti bukel ni ayat nga intay naimatangan.
There are many such cases.	Adu dagiti kakastoy a kaso.
There are many of these.	Adu dagiti kakastoy.
There are many shortcomings.	Adu dagiti kurang.
Many laboratories have been closed.	Adu dagiti laboratoryo ti naserraan.
Many health problems arise.	Adu dagiti lumtuad a parikut iti salun-at.
There are many comforting sights.	Adu dagiti makaliwliwa a buya.
There are many funny poems.	Adu dagiti makapakatawa a daniw.
Many raved about him.	Adu dagiti nagrayo kenkuana.
Many were inspired to read them.	Adu dagiti naengganyo a nagbasabasa kadagitoy.
Many were taken to hospitals.	Adu dagiti naitaray kadagiti ospital.
Many famous writers have used it.	Adu dagiti nalalatak a mannurat a nagar-aramat itoy.
Many caught his attention.	Adu dagiti nangagaw iti atensionna.
There are many exaggerations.	Adu dagiti panaglablabes.
There are many uses for Chinese Romanization.	Adu dagiti usar para iti Romanisasion ti Insik.
Smartphones and tablets are now available in abundance.	Adu itan ti smartphone ken tablet.
Many of the victims were helped to recover.	Adu kadagiti biktima ti natulongan tapno makabangonda manen.
Many of those kids were followed.	Adu kadagitay ubbing ti napasurot na.
Many of these are used as schools.	Adu kadagitoy ti maus-usar kas eskuelaan.
Many of these are young.	Adu kadagitoy ti agtutubo.
Many of them are anointed Christians.	Adu kadakuada ket napulotan a Kristiano.
Many restaurants are opening again.	Adu manen dagiti manglukat a restoran.
Many smokestacks were created over time.	Adu nga usok dagiti naparnuay idi agbayag.
They have a lot more kids with them...”	Adu pay ti kaduada nga ubbing…”
There are many more community obligations that are overlooked.	Adu payen dagiti obligasion iti komunidad a malibtawan.
You know a lot Friend, about those girls.	Adu ti ammom Gayyem, maipapan kadagitay babbalasang.
Our appearance says a lot about us.	Adu ti ibaga ti langatayo maipapan kadatayo.
Hair says a lot about nutrition.	Adu ti ibagbaga ti buok maipapan iti nutrision.
Let’s change and support a lot.	Adu ti intay balbaliwan ken saranayen.
God had a lot to do with Moses.	Adu ti ipaaramid idi ti Dios ken Moises.
There are many young people like him who n.	Adu ti kas kenkuana nga agtutubo a n…
There are many of them, especially the beginners.	Adu ti kasta, aglalo dagiti agruga.
We learn a lot about his voyages from them.	Adu ti maammuantayo kadagita maipapan kadagiti panaglayagna.
Many would say that he is English.	Adu ti mangibaga nga isu ti Ingles.
We can learn much from Mary’s faith.	Adu ti masursurotayo iti pammati ni Maria.
Many want to know their future.	Adu ti mayat a mangammo iti masakbayanda.
Many expressed their government’s position.	Adu ti nangibaskag iti kasasaad ti gobiernoda.
Many comforted us.	Adu ti nangliwliwa kadakami.
Many enjoyed watching the film.	Adu ti naragsakan a nagbuya iti pelikula.
They have many businesses, are respected in society.	Adu ti negosioda, mararaemda iti gimong.
Sheep and shepherds are in great danger.	Adu ti pagpeggadan dagiti karnero ken papastor.
You have a lot of choices to choose from.	Adu ti pagpilliam iti agduduma.
There are many ways to do that.	Adu ti pamay-anna a mangaramid iti dayta.
There are many ways to get through the hardship.	Adu ti pamuspusan tapno malasat ti rigat.
There are many questions that are racing through my brain.	Adu ti salusod a mangburburibor iti utekko.
There are many authors.	Aduda dagiti author.
Many printing houses have closed.	Adun dagiti nagserra nga imprenta.
There have been many crimes committed because of drugs.	Adun dagiti krimen ti napasamak gapu iti droga.
He has received many certificates of appreciation.	Adun dagiti sertipiko ti pammadayaw a naawatna.
The kids in their class will have missed a lot.	Adunton ti nalibtawan dagiti ubbing iti klaseda.
They grab the kids’ attention.	Ag-agawenda ti atension dagiti ubbing.
We project paint, we contribute.	Ag-projecttayo iti pintura, ag-kontribusiontayo.
The public is learning to write in Irish again.	Agadal manen ti publiko iti panagsurat iti Iloko.
Our two dogs are hugging in the stool.	Agakup iti takki dagiti dua nga asomi.
They are supposed to take cattle and cows.	Agalada kano iti baka ken nuang.
They stopped breathing heavily.	Agan-anangsabda nga nagsardeng.
Be patient and wait.	Agan-anus nga aguray.
They hunt at dusk.	Agandap dagitoy iti sumipnget.
Beware of quick-money businesses.	Agannadka kadagiti alisto a panguartaan a negosio.
Others are already making a gamble.	Agar-aramiden dagiti dadduma iti gamaw.
The lips are snorting.	Agar-arimasa dagiti bibig.
Do good to your neighbor.	Agaramidka iti nasayaat iti padam a tao.
Almost all of his films, hit the box office.	Agarup amin a pelikulana, nag-hit iti takilia.
Erick's words were almost whispers.	Agarup arasaas laeng dagiti balikas ni Erick.
It was about two thousand children in all.	Agarup dua ribu amin nga ubbing dayta.
It has about twenty-eight members.	Agarup duapulo ket walo dagiti miembros na.
This was probably about ten months.	Agarup siguro a sangapulo a bulan daytoy.
It took about thirty minutes to cross the creek.	Agarup tallopulo minuto ti panagballasiw iti sabangan.
Our stove was smoking in the kitchen area.	Agas-asuken ti dalikanmi iti ayan ti kusina.
Treat the wasted time.	Agasem dagiti masaysayang a tiempo.
Imagine, the benefits of being so simple!	Agasem, nagadu ti pagimbagan ti nagsimple nga inaramidmo!
Instead, these dialects are close.	Agassideg ketdi dagitoy a dialekto.
It takes away your time that would be reading.	Agawenna ti panawenmo nga agbasa koma.
Invite your friends...”	Agawiska kadagiti gagayyemmo…”
The two are in love, no doubt.	Agayan-ayat dagiti dua, awan dudua.
Regret it,, he can't bring the past back.	Agbabawi man,, saannan a maisubli pay ti napalabas.
The pace of the meeting is also changing.	Agbalbaliw met ti taray ti gimong.
Will they change in the future?	Agbalbaliwdanto aya iti masanguanan?
God becomes real to you.	Agbalin ti Dios a pudpudno kenka.
So be honest with what you write.	Agbalinka koma ngarud a napudno kadagiti sursuratem.
Wild animals will even become tame.”	Agbalinto payen a naamo dagiti naatap nga animal.”
Everything he does will succeed.” —Ps.	Agballigi ti amin nga aramidenna.”​—Sal.
She was reading a magazine in the living room.	Agbasbasa daytoy iti magasin iti salas.
Do you read the Bible for guidance?	Agbasbasaka kadi iti Biblia tapno agpaidalan?
Working hours depend on the position.	Agbatay ti oras ti trabaho iti pagsaadan.
Long live the small business owners.	Agbiag dagiti babassit a negosyante.
The soul lives again.	Agbiag manen ti kararua.
Let us therefore live simply under God.	Agbiagtayo ngarud a simple iti sidong ti Dios.
Are We Living in “the Last Days”?	Agbibiagtayo Kadin Kadagiti “Maudi nga Aldaw”?
Count the Stars again.	Agbilang ka pay iti Bituen.
Just say the word, and my servant will be healed.	Agbilinka laeng ket umimbagto ti adipenko.
Officials are looking for a solution.	Agbirbirok dagiti opisial iti solusion.
I also look for diamonds when I am free.	Agbirokak met kadagiti diamante no nawayaak.
Make friends who love Jehovah.	Agbirokkayo kadagiti gagayyem a mangay-ayat ken Jehova.
Wash yourself because I will teach you the right thing to do.	Agbuggoka ta isurok ti umno nga aramidem.
I fear+ the true God.	Agbutengak+ iti pudno a Dios.
Fear God and honor the Emperor.	Agbutengkayo iti Dios ket padayawanyo ti Emperador.
The garbage problem in his country is data.	Agdadata ti parikut ti basura iti pagilianna.
Data, no longer stored or hidden by	Agdadata, saanen a maiduldulin wenno mailimlimed ti
I'm in a hurry because I'm going somewhere, I'll be back!	Agdardarasak ta adda papanak, agsubliakto!
They offer sacrifices for the forgiveness of their own sins.	Agdatonda tapno mapakawan dagiti mismo a basolda.
The people worship many gods.	Agdaydayaw dagiti tattao iti adu a dios.
Worship God.”	Agdaydayawka iti Dios.”
Worship God.”+	Agdaydayawka iti Dios.”+
They doubt whether it is Ramon's house or not.	Agduada no balay ni Ramon dayta wenno saan.
I doubt that I will be able to prove myself trustworthy again.	Agduaduaak no kabaelak manen nga ipakita a mapagtalkanak.
Their passengers supposedly vary in age.	Agduduma iti edad dagiti pasaheroda kuno.
Different aspects of teaching are observed.	Agduduma nga aspeto iti panagisuro ti mapaliiw.
People have different opinions.	Agduduma ti kapanunotan dagiti tattao.
We speak different languages, but music brings us together.”—Tammy.	Agduduma ti lengguahemi, ngem pinagkaykaysanakami ti musika.”—Tammy.
Each of us has different tastes.	Agduduma ti magustuan ti tunggal maysa kadatayo.
People have different opinions about heaven.	Agduduma ti opinion dagiti tattao maipapan iti langit.
We have different roles in the congregation, but we are all important.	Agduduma ti pasettayo iti kongregasion, ngem napategtayo amin.
The people who are diving are of different races.	Agduduma ti puli dagiti tao nga agisaw-isaw.
The reasons women have abortions vary.	Agduduma ti rason nga agparegreg dagiti babbai.
Each of us is different.	Agduduma ti tunggal maysa kadatayo.
The fate of these two nests is different.	Agduma ti pagtungpalan dagitoy dua a pagaponan.
These types of writers are different again.	Agduma manen dagitoy a klase ti mannurat.
The principle or position of personality is different.	Agduma ti prinsipio wenno pagtaktakderan ti kinatao.
The captain’s son is leaning against him.”	Agduyduyos kenkuana ti anak ti kapitan.”
They are gabbing that is what I have in mind.	Aggabgabboda dayta ti adda iti panunotko.
Some cost millions of dollars.	Aggatad ti dadduma iti minilion a doliar.
We buy from those we know.	Aggatangtayo kadagiti am-ammotayo.
I was going to go home to the chapel to prepare for my mass....”	Aggawidak koman iti kapilia ta isaganak ti panagmisak….”
