"Help me live happily ever after."	"Mbantu aku urip kanthi seneng".
“Breaking my legs is a reality check for me.	"Mecah sikilku minangka mriksa kasunyatan kanggo aku.
“As of this writing, there isn’t.	"Minangka iki nulis, ana ora.
"But all that debt is going to scare your own mind."	"Nanging utang semonoakehe iku bakal ngribedi pikiranmu dhewe."
“Anger” is what makes you without the power of your inner strength.	"Nepsu" iku andadekake tanpa dayane kekuwataning batin.
“But I don’t know how to do it again.	"Ning aku ora ngerti njur kudu kepriye maneh.
"It can't happen to me."	"Ora bisa kelakon karo aku . "
“It doesn’t matter if the price is high or affordable.	"Ora masalah yen menehi harga dhuwur utawa terjangkau.
“It’s impossible to prepare a team for an atmosphere like this.	"Ora mungkin nyiyapake tim kanggo atmosfer kaya iki.
“They used mustard,” he said of Sister.	"Padha digunakake mustar," ngendikane wong bab Suster.
“They’re new people, they don’t know that.	"Padha wong anyar, padha ora ngerti sing.
"Who do you rent each of these to?"	"Penjenengan nyewa saben niki dateng sinten?"
“The police will not try to commit violence.	"Polisi ora bakal nyoba nggawe kekerasan.
“This production is an incredible challenge.	"Produksi iki minangka tantangan sing luar biasa.
“Though very angry, my team has beaten the goal.	"Sanadyan duka banget, timku wis ngalahake gol kasebut.
“One day at a time, this is enough.	"Sawijining dina ing wektu, iki cukup.
“Semalat encourages me and encourages me,” he said.	"Semalat nyemangati kula lan nyengkuyung kula," ujare.
“One day, maybe a great man will come.	"Siji dina, mungkin wong gedhe bakal teka.
"Sweden has chosen revival or war."	"Swedia wis milih kawentar utawa perang."
“The table itself presents a lot more challenges.	"Tabel kasebut dhewe menehi tantangan luwih akeh.
"I don't care about your toys, I don't care about your work, Mreneyo is my son.	"Tak cepakke dolananmu, Tak sogati pekaremanmu,Mreneyo dadi anakku.
“Then who is the cake girl who is your lover?	"Terus sapa kue cewek sing dadi kekasihmu?
"Life is a saying like the resin that lives ..."	"Urip iki paribasan kaya damar kang urup..."
“We’re having a great campaign in the Estonian capital.	"We lagi gadhah kampanye gedhe ing ibukutha Estonia.
“It’s a critical time,” she said.	"Wektu kritis, " dheweke ngandika.
“Where a solitary is defeated, the two can resist.	"Where dhewekan wis ngalahake, loro bisa nolak.
“We ourselves have to succumb to the will of the authorities.	"Wis awake dhewe kudu ngalah karo kersane panguwasa.
"Yes. Those frog panties are very special ..."	"Ya. kathok kodhok kuwi istimewa banget..."
"This is ... for breakfast."	"iki... kanggo tok pangan gawe sarapan."
‘My father was a great inspiration to me.	'Bapakku minangka inspirasi gedhe kanggo aku.
'Isaiah cried to the Lord,	'Nabi Yésaya sesambat marang Sang Yehuwah,
‘There’s no way I can be a coach.	'Ora ana cara aku bisa dadi pelatih.
.Surgent floods usually occur in winter.	.Banjir bandhang lumrahe dumadi ing mangsa .
for such is their own wrath.	jalaran kuwi-kuwi ana bebendhune dhewe-dhewe.
have a face without a soul.	duwe rupa tanpa nyawa.
the reward is meeting the end.	pituwase lagi ketemu mburi.
... why even though your friends have an emergency problem?	...kok sanjange rencang-rencang wonten masalah ingkang darurat?
... and accurate from a trusted source.	...lan akurat saka sumber sing dipercaya.
? Perhaps, your way of life is not healthy.	?Mbok, caramu urip kuwi ora sehat.
clean the child's dirt.At school.	ngresiki reregedaning anak.Ing sekolah.
The US is the most indebted country in the world.	AS minangka negara sing paling utang ing donya.
A century is a term for a period of one hundred years.	Abad kuwe sebutan kanggo jangka waktu satus taun.
Red means bold or bold, white means holy.	Abang ateges wani utawa kendel, putih ateges suci.
Red is a color that symbolizes heat and fire.	Abang iku warna kang nglambangaké panas lan geni.
Red yes is the border of the country today.	Abang ya iku wates nagara saiki iki.
Red lips, aka tongues often develop in the Javanese world.	Abang-abang lambe, alias basa-basi asring ngembangi donya Jawa.
My servant will bring justice to every nation.	Abdi-Ku bakal nekakaké keadilan marang saben bangsa.
Heavy in cost as well as heavy in taste.	Abot ing ragat uga abot ing rasa.
Big events don’t happen by accident.	Acara gedhe ora kedadeyan kanthi ora sengaja.
The event closed with a joint prayer under the clerics.	Acara ditutup karo ndonga bareng kang kabawah ulama.
Regular events and jokes should be held.	Acara reguler lan lelucon kudu dianakake.
The event began and ended with songs and prayers.	Acarane dimulai lan diakhiri gawe lagu lan donga.
Based on the results of the study.	Adhedhasar asile panliten.
Based on these results.	Adhedhasar asil iki.
Based on that information.	Adhedhasar katrangan kasebut.
Based on the form of the word fought	Adhedhasar wujude tembung diperang
The Duke of Death ordered a few drownings in Death.	Adipati Pati dhawuh supaya lerem sawetara ing Pati.
The duke smelled the man inside the cave.	Adipati mambu manungsa ing jero guwa.
The religion of the majority of the region is Protestant Christianity.	Agama mayoritas laladan iki ya iku Kristen Protestan.
Religion played an important role in life in Egypt.	Agama nduwèni peranan wigati tumrap urip ing Mesir.
Coconut water is low in calories.	Air kelapa nduweni kalori sing rendah.
Do not freeze or cartridges, there is no ready solution.	Aja beku utawa kartrij, ora ana solusi siap.
Don't think it's easy to get a degree to be recognized! ”	Aja dikira gampang golèk drajad nganti diakoni!”
Don’t be separated by distance and time.	Aja dipisahake kanthi jarak lan wektu.
Don’t play with your responsibilities.	Aja dolanan karo tanggungjawabmu.
Do you have a solution to this problem?	Aja duwe solusi kanggo masalah iki?
Do you have employees you need to monitor?	Aja duwe karyawan sampeyan perlu kanggo ngawasi?
Don't embarrass me and your mother.	Aja gawe isin marang aku lan ibumu.
Don’t hate what he has.	Aja gething marang apa kang kok duweni.
Don’t miss any more important messages.	Aja kantun pesen sembarang luwih penting.
Don’t starve yourself to match your wedding!	Aja keluwen dhewe supaya cocog karo pesta pernikahanmu!
Do you offer any special promotions for new customers?	Aja kurban samubarang promosi khusus kanggo pelanggan anyar?
Don't worry you'll be reluctant to accept help.	Aja kuwatir panjenengan bakal gagé nampa pitulung.
Don’t forget you have to have a lot of experience.	Aja lali sampeyan kudu duwe pengalaman akeh.
Don’t read it you won’t go wrong.	Aja maca iku sampeyan ora bakal salah.
Be sure to question something they don’t mind answering.	Aja manawa pitakonan soko padha ora pikiran panjawab.
Do you think they thought what people would think?	Aja mikir padha panginten apa wong bakal mikir?
Don’t think of others like those political affairs.	Aja mikir-mikir liyane kaya urusan pulitisi mau.
Don’t believe in ancient legends because of eternity.	Aja ngandel marang wirayat kuna amarga saka lawase.
Don't let anyone know where you are! ” - Jas.	Aja nganti ana wong kang nyumurupi panggonanmu!”.​—Ym.
Don't make it uncomfortable for the surrounding community.	Aja nganti gawe ora nyaman tumrap masyarakat sekitar.
Don’t be discouraged by indifference and contempt.	Aja nganti nglokro jalaran kurang nggatekake lan sembrana.
Do not contain on this site in any other way.	Aja ngemot ing situs iki kanthi cara liya.
Don’t shy away or hesitate to remember your real self.	Aja ngendhani utawa ragu-ragu supaya kelingan nyata sampeyan.
Don’t make guests stand while you take photos.	Aja nggawe tamu ngadeg nalika sampeyan njupuk foto.
Do not use beyond the expiration date.	Aja nggunakake ngluwihi tanggal mati.
Don’t take drugs, it’s dangerous!	Aja nglakoni obat, iku mbebayani!
Don’t overdo it and don’t act rudely.	Aja nglanggati lan aja tumindak grusa-grusu.
Don’t neglect important things like choosing pants.	Aja nglirwakaké babagan penting kaya milih celana.
Don’t mess around, eagerly create a new design again.	Aja nglo-kro, gumregah nggawe rancangan anyar maneh.
Don’t leave anything other than traces.	Aja ninggalake apa-apa liyane saka jejak.
Don’t get a credit card in college.	Aja njaluk kertu kredit ing kuliah.
Don’t get personal with colleagues or supervisors.	Aja njaluk pribadine karo kolega utawa pengawas.
Don’t take it so seriously! ”	Aja njupuk iku supaya akeh!"
Do not place the bed in the middle of the room.	Aja nyedhiyakake amben ing tengah kamar.
Don’t drop below the minimum calorie deficit!	Aja nyelehake ing ngisor iki defisit kalori minimal!
Don’t give up when God’s prayers have gone unanswered.	Aja nyerah nalika do’a-do’a Allah wis ora dijawab.
Don’t give up on the first draft of the paper.	Aja nyerahake ing rancangan pisanan saka kertas.
Do not forsake, for I, your God,.	Aja nyingkur, kanggo Aku, Gusti Allahmu,.
Do not be afraid and do not be terrified.	Aja padha wedi lan aja giris.
Don’t hesitate to send it to the Far East.	Aja ragu-ragu kanggo ngirim menyang Timur Jauh.
Do not doubt, but believe. ”	Aja ragu-ragu manèh, nanging percayaa.”
Don’t feel able but can’t feelVI.	Aja rumangsa bisa nanging ora bisa rumangsaVI.
Don’t feel able, but be able to feel it.	Aja rumangsa bisa, nanging bisaa rumangsa.
Don’t be too happy with your boss or co -workers.	Aja seneng banget karo bos utawa rekan kerja.
Don’t like to contradict your parents ’advice, huh?	Aja seneng mbantah naséhat wong tuwa, ya?
Don’t worry, because this is a strict teaching.	Aja sumelang, karana iki pangajaraning tekat.
Don't worry, things are starting to unfold.	Aja sumelang, perkarane wiwit bisa diudhari.
Don’t hesitate to ask supporters from above.	Aja sungkan nembung panyengkuyung saka ndhuwuran.
Don’t be influenced by other people’s decisions.	Aja terpengaruh karo keputusané wong liya.
Don’t act before you think of the impact or consequences.	Aja tumindak sadurungé dipikr dhampak utawa akibaté.
Don't act rudely without a detailed chat.	Aja tumindak sembrana tanpa petung kang rinci.
Don’t be arrogant and conceited, it increases harm.	Aja umuk lan kumalungkung, mundhak cilaka.
Do not be afraid of such nations!	Aja wedi karo bangsa-bangsa kuwi!
Don't be afraid to like your friends because they are considered angry to lose!	Aja wedi disengeni kancamu merga dianggep marahi kalah!
Don’t be afraid to fail.	Aja wedi marang gagal.
Don’t be afraid of your fears.	Aja wedi marang kewedenanmu.
Don’t be afraid to face anything.	Aja wedi ngadhepi apa waé.
Don’t be afraid to approach other players.	Aja wedi nyedhaki pemain liya.
Fear not, that is exactly why we are here.	Aja wedi, sing pancen ngapa kita kene.
Fear not, but here comes the technical part of the story.	Aja wedi, nanging kene tekane bagian teknis crita.
Do not be afraid of this glorious nation.	Aja wedi-wedi iki bangsa adiluhung.
Don’t be a man, don’t respect her opinion.	Aja wong, durung ngormati mratelakake panemume dheweke.
Take me on a ride to the barn.	Ajakmu karo nggandeng aku munggah anggkutan menyang pedurungan.
The invitation to buy is a form of declaration….	Ajak-ajak supaya tuku iku wujud wara-wara ….
The value of human life is from its own shadow.	Ajine manungsa urip saka ayang-ayange dewe.
Self-esteem according to one’s own feelings is subjective in nature.	Ajining dhiri manut rasa-pangrasane dhewe iku sifate subjektif.
Self -esteem depends on the tongue.	Ajining dhiri gumantung saka ing lathi.
The reputation of the body depends on the beam of clothing! "	Ajining raga gumantung ana ing rasuk busana!"
The mind will continue to consider what the consequences are.	Akal bakale terus nimbang-nimbang apa kang dadi akibate.
Many reasons have been made to do so as well.	Akeh alesan wis digawe supaya iku uga.
Many of these archives are small and unknown.	Akeh arsip kasebut cilik lan ora dingerteni.
There are many ways to set an example for students.	Akeh cara kanggo menehi tuladha marang siswa.
Many are found in forests and fields.	Akeh ditemokne ana ing ngalas lan ladang.
Many doctors do believe in the power of placebo.	Akeh dokter nindakake pracaya marang daya plasebo.
Many friends can be the path to success.	Akeh kanca bisa dadi dalan nuju sukses.
Much of that is going to happen in this world.	Akeh kang bakal kedaden ing jagad iki.
A lot of it gives an object.	Akeh kang menehi obyekan.
Many cite age factors as the reason.	Akeh kang ngandhakake faktor umur dadi alasan.
Many of them studied abroad.	Akeh kang sinau ing luar negeri.
Many of them have bricks although without plaster.	Akeh kang wis bata senajan tanpa plester.
Many less frequently used ethnic local dialects.	Akeh kurang kerep digunakake dhialèk lokal ètnis.
Many add visualization space to their phones.	Akeh nambah papan visualisasi menyang ponsel.
Many countries are noted to be participants in many sports.	Akeh nagara kecathet dadi panyarta ing akèh olahraga.
Lots of houses on horseback.	Akeh omah ing ndhuwur kuda.
Many of the women are still virgins, at	Akeh para wanita kang isih prawan, ing
Many employers like to be consistent with their employees.	Akeh pengusaha kaya konsisten karo karyawan.
Many shopkeepers are represented as top models.	Akeh penjaga toko diwakili minangka model ndhuwur.
A lot of things went through his mind.	Akeh perkara-perkara sing kumlebat ing pikirane.
Many options are accessible for its location.	Akeh pilihan sing bisa diakses kanggo lokasine.
Many schools are turning into merchandise.	Akeh sekolahan maleh dadi dagangan.
Lots of challenges and also requires sacrifices.	Akeh tantangan lan uga mbutuhake pengorbanan.
Many tasks can be executed when the fire is lit.	Akeh tugas bisa kaleksanan nalika geni punika surem.
There are many tools that can be used to assemble a poem.	Akeh ubarampen kang bisa digunakake kanggo ngrakit geguritan.
Many people consider defeat ...	Akeh uwong nganggep kekalahan...
Many people go to school with the wrong intentions.	Akeh uwong sing sekolah ning salah niyat.
Many Americans are also Canadians.	Akeh wong Amerika uga Kanada.
Many tourists like to spend their holidays abroad.	Akeh wisatawan seneng nglampahi liburan ing luar negeri.
Many people today are not like Jesus.	Akeh wong dina ora kaya Gusti Yesus.
Many people get nervous.	Akeh wong nandhang saraf.
A lot of people claim-me, the white outside is inside the dice.	Akeh wong ngaku-aku, njaba putih njerone dhadhu.
Many people are happy when they receive flowers as a gift.	Akeh wong seneng nalika nampa kembang minangka hadiah.
A lot of people talk to me about peace.	Akeh wong sing ngomong karo aku babagan perdamaian.
Many women are often the target of criminals.	Akeh wong wadon sing sering dadi sasaran penjahat.
Achan obeyed because Joshua led him.	Akhan ngekeni karana dipundangu dening Yosua.
The end of the year is coming quickly.	Akhir taun bakal teka kanthi cepet.
Eventually he moved to his own backyard. ”	Akhire dheweke pindah panggonan ning mburi dhewe.”
Eventually the children went home hungry.	Akhire bocah-bocah padha mulih kegelan.
Eventually the four brothers had their own fields.	Akhire sedulur papat mau padha duweni sawah dhewe-dhewe.
Eventually the two were buried into one cemetery.	Akhire wong loro mau dikubur dadi siji sakuburan.
Finally, I can only say thank you.	Akhire, aku mung bisa ngucapake matur suwun.
Finally, the last pillar is the exercise.	Akhire, tugu pungkasan iku ngleksanani.
Finally he held a competition. “Brothers and sisters ...... !!!	Akhiré dèwèké nganakna sayembara.“Sedulur-sedulur......!!!
Eventually the landing door became the target.	Akhiré lawang pelandratan dadi sasaran.
Finally, my brothers and I were free to worship.	Akhiré, aku lan para sedulur isa bébas ngibadah.
As a result Javanese culture and civilization seemed to be degraded.	Akibate budaya lan peradaban Jawa kaya diasorake.
As a result, in all places it grows flooding.	Akibate, ing sadhengah panggonan tuwuh banjir.
As a result, the body can function normally.	Akibaté, awak bisa tumindak kanthi normal.
As a result, they stopped storing and bought this tool.	Akibaté, padha mandheg nyimpen lan tuku alat iki.
As a result, the pathogen cannot thrive in the intestine.	Akibaté, patogen ora bisa ngrembaka ing usus.
As a result, people cannot control their bodies.	Akibaté, wong ora bisa ngontrol awak.
In the end, you will be responsible. ”	Akiré kowé ya tetep kudu tanggung jawab.”
Eventually, he returned to the beach but to no avail.	Akiré, dhèwèké bali ing pantai nanging tanpa hasil.
Vowels are not allowed to be paired.	Aksara swara ora kena dadi pasangan.
Access to information is a human right.	Akses kanggo informasi minangka hak asasi manungsa.
A few accessories will make your image unique.	Aksesoris sawetara bakal nggawe gambar sampeyan unik.
Enable this if you use a content delivery network.	Aktifake iki yen sampeyan nggunakake jaringan pangiriman konten.
The activity of embracing friendly African babies invites tremors.	Aktivitase nggendong mesra bayi Afrika sing ngundang trenyuh.
I think God has prepared me in a special way.	Aku Allah wis nyepakaké kula ing cara khusus.
I Believe You ”, answer these questions.	Aku Percaya Panjenengan”, jawaben pitakonan-pitakonan iki.
I am the Blessed One.	Aku Si Tukang Tadhah Berkah.
I want to see a doctor.	Aku arep dipriksakake menyang dokter.
I want to cook first, my kids haven’t had breakfast yet.	Aku arep masak dhisik, anak-anakku durung padha sarapan.
I want it again, so I have another order.	Aku arep meneh, supaya aku nduwe urutan liyane.
I want to make sure the transaction is complete.	Aku arep nggawe manawa transaksi wis rampung.
I will come back to you next year.	Aku bakal balik menèh marang kowé ing taun.
I will be your God and the God of your descendants.	Aku bakal dadi Allahmu lan Allahé turun-turunmu.
I will be his Father and he will be my son.	Aku bakal dadi Ramané lan dhèwèké dadi putra-Ku.
I will be the first law -abiding lawyer.	Aku bakal dadi pisanan pengacara manut mung hukum.
I will consider further!	Aku bakal dianggep luwih lanjut!
I will read through the post a few more times.	Aku bakal maca liwat kirim kaping sawetara liyane.
I’ll give you some thoughts in the future.	Aku bakal menehi sawetara pikirane ing mangsa.
I will be losing more in the future.	Aku bakal mundhut liyane ing mangsa.
I will take it from you now.	Aku bakal mundhut saka sampeyan saiki.
I will call, and they will stand together.	Aku bakal nelpon, lan padha bakal ngadeg bebarengan.
I’ll determine if the site’s content is critical.	Aku bakal nemtokake apa situs situs iku kritis.
I will say, 'You are my people!'	Aku bakal ngandika, ‘Kowé kuwi umat-Ku!’
I would lie on the grass in a large field ...	Aku bakal ngapusi ing suket ing lapangan gedhe...
I will give you peace and quiet.	Aku bakal ngekèki ayem lan tentrem marang kowé.
I will make a partnership with you.	Aku bakal nggawe memitran karo sampeyan.
I will make you crazy with mine.	Aku bakal nggawe sampeyan edan karo sandi.
I will wake him up. '	Aku bakal nggugah dhèwèké.’
I will use more.	Aku bakal nggunakake luwih.
I will exalt the throne above the stars of God.	Aku bakal ngluhurake dhampar ndhuwur lintang Allah.
I will exalt the place of my feet.	Aku bakal ngluhurake panggonan sikilku.
I will keep you informed as the process progresses.	Aku bakal nglaporake sampeyan nalika proses terus maju.
I will pay everyone according to his work.	Aku bakal ngupahi saben wong miturut penggawn.
I will quote it here in full.	Aku bakal ngutipna ing kene kanthi lengkap.
I will do it again	Aku bakal nindakake maneh
I will fortify you, yes, I will help you. ” - JER.	Aku bakal nguwataké kowé, lan kowé bakal Dakpitulungi.”​—YÉ.
I will do it, and I will deliver you.	Aku bakal nindakake, lan Aku bakal ngluwari kowé.
I will answer this question below.	Aku bakal njawab pitakonan iki ngisor iki.
I will answer this below.	Aku bakal njawab iki ngisor iki.
I will help you by giving you this sign.	Aku bakal nulungi kowe kanthi menehake teken iki.
I will destroy and consume, all together.	Aku bakal numpes lan nganggo, kabeh bareng.
I will ride a horse, do you have a horse.	Aku bakal nunggang jaran, kowe apa duwe jaran.
I will try to drop some pictures too.	Aku bakal nyoba kanggo nyelehake sawetara gambar banget.
I will try to create one that returns a polygon.	Aku bakal nyoba nggawe siji sing ngasilake poligon.
I will try to drop some pictures as well.	Aku bakal nyoba nyelehake sawetara gambar uga.
I would love one in each room.	Aku bakal seneng siji ing saben kamar.
I will continue to follow them in this direction.	Aku bakal terus ingkang mau ing iki arah.
I will always pray for you to grant your request. ”	Aku bakal tansah ndongakake sliramu supaya kabul penyuwunmu.”
I will stay against Babylon. '	Aku bakal tetep nglawan Babilon.’
I’ll keep it short to the point.	Aku bakal tetep iku cekak kanggo titik.
I will buy more of these!	Aku bakal tuku luwih akeh iki!
I highly recommend young moms.	Aku banget menehi saran ibu sing enom.
I am a very fun and kind person.	Aku banget nyenengake lan jenis wong.
I am very supportive of your views.	Aku banget nyengkuyung marang pemanggihe panjenengan.
I was then taken to the toilet.	Aku banjur dicandhak digawa menyang wc.
I then walked towards my room.	Aku banjur lumaku tumuju menyang ruanganku.
I then said, if I'm not mistaken.	Aku banjur kăndha, yèn ora klèru.
I then walked on the water.	Aku banjur mlaku ing banyu.
I then got on my motorcycle.	Aku banjur ngetokake sepedha motorku.
I then put together a set of requirements.	Aku banjur nglumpuake persyaratan sing seabreg-abreg.
I then asked the children.	Aku banjur takon marang bocah-bocah.
I reluctantly apologize for being late.	Aku basa-basi njaluk ngapura minangka telat.
I can be funny and serious when needed.	Aku bisa dadi lucu lan serius nalika dibutuhake.
I can plant it in the field!	Aku bisa ditandur ing sawah !
I could be proven wrong in the end.	Aku bisa kabukten salah ing pungkasan.
I was able to understand and correct my own friend’s words.	Aku bisa mangertèni lan mbeneraké omongané kancaku dhéwé.
I can help you with a loan.	Aku bisa mbantu sampeyan kanthi silihan.
Can I find other bonuses on this site?	Aku bisa nemokake bonus liyane situs iki?
I can only hope for the latter.	Aku bisa ngarep-arep sing terakhir.
I can do that.	Aku bisa nindakake sing.
I can express the feelings of my heart.	Aku bisa nyuntakake rasaning atiku.
I was speechless and couldn't say anything.	Aku blangkem ora bisa ngomong apa-apa.
I was overjoyed, when I looked at them.	Aku bungah-bungah, nalika aku katon ing wong-wong mau.
I need a lighter one.	Aku butuh sing luwih ènthèng.
I was so bitter. 	Aku dadi goreh.
from the inside.	saka njero.
I am so reminiscent of my childhood, with my grandparents.	Aku dadi kelingan jaman cilik, karo simbahku.
I was so fascinated by the scenery in this house.	Aku dadi ketarik marang sesawangan ing omah iki.
I was so worried that the floods were getting bigger and bigger.	Aku dadi kuatir menawa banjir samsaya gedhe nggegilani.
I became more patient and calm.	Aku dadi luwih sabar lan tenang.
I was so terrified the kid was demonstrating that car.	Aku dadi merinding bocah iku nduduhake mobil iku.
I became very curious with the occult.	Aku dadi penasaran banget karo ilmu gaib.
I am so blessed by this article.	Aku dadi rahayu dening artikel iki.
I realized that the habit was dangerous. ”	Aku dadi sadhar nèk kebiasaan kuwi bahaya.”
I so enjoyed the series in the Philippines.	Aku dadi seneng seri ing Filipina.
I became increasingly confused facing Bayu’s gold.	Aku dadi tambah bingung ngadhepi mas Bayu.
I became increasingly anxious.	Aku dadi tambah kuatir.
I was so afraid of side effects ...	Aku dadi wedi efek sisih...
I'm like I'm back "	Aku dah kaya kang aku byr la balik"
I came to know the life of an angry truck driver.	Aku dadine ngerti panguripane sopir trukgandeng ambek kernete.
I myself am worthy to be your servant.	Aku dhewe iki iya patut dadi kawulane.
I myself could not help anything, for it was far away.	Aku dhewe ora bisa têtulung apa-apa, marga adoh.
I prayed to be saved.	Aku didongakké supaya bisa slamet.
I made sure they met.	Aku digawe manawa padha ketemu.
I was asked to be willing to be my parents ’brother.	Aku dijaluk amrih gelem dadi sedulur tu­wane.
I am not, but I accept it in faith.	Aku dudu, nanging aku nampa ing iman.
I haven’t met those two guys yet.	Aku durung têpung karo priyayi loro iku.
I have a print and don’t follow the rules.	Aku duwe cetak lan ora ngetutake aturan.
I have a list of paintings with numbers.	Aku duwe dhaptar lukisan nganggo nomer.
I have a master’s degree in art and cats.	Aku duwe gelar master ing seni lan kucing.
What rights do I have? ''	Aku duwe hak apa?’’
I have the following situation.	Aku duwe kahanan ing ngisor iki.
I have more confidence about this.	Aku duwe keyakinan maneh babagan iki.
I have had this problem for decades.	Aku duwe masalah iki nganti pirang-pirang dekade.
I have a daughter and she.	Aku duwe putri lan dheweke.
I have so much gratitude for this experience.	Aku duwe supaya akeh syukur iki pengalaman.
I have so many fears.	Aku duwe supaya akeh wedi.
I remember the first time I fell in love.	Aku elinga pisanan aku ambruk ing katresnan.
I refused to fight with the boy yesterday evening.	Aku emoh dimungsuhake karo bocah wingi sore.
I don't want to get married if it's not with you, honey, "	Aku emoh ningkah yen ora karo awakmu, Mas,”
I’m having that checked next week.	Aku gadhah sing dicenthang sabanjuré minggu.
I can't really help you.	Aku gak bisa tenan bantuan Panjenengan.
I regret my angry actions that evening.	Aku getun awit tumindak brangasanku soré iku.
I’m amazed with today’s school.	Aku heran karo sekolah jaman saiki.
I was working on a big project until midnight.	Aku iki nggarap proyek gedhe nganti tengah wengi.
I think this isn’t over just the obvious scares.	Aku iki ora liwat mung mêmêdèni kang cêtha.
I lost my confidence as a result.	Aku ilang rasa percaya diri minangka asil.
I’m at a loss for what it isn’t.	Aku ing mundhut kanggo apa ora iku.
I was able to have a very enjoyable experience.	Aku isa éntuk pengalaman sing nyenengké banget.
I still need to exercise while taking supplements.	Aku isih perlu ngleksanani nalika njupuk tambahan.
I guarantee you will be successful in competing.	Aku jamin bakal sukses anggone saingan.
Am I really sad to see you?	Aku jan sedi tenan ngrasakké kowé?
I promise to protect you lovingly. ”	Aku janji bakal ngayomi awakmu kanthi kebak asih.”
I promise it won’t bother you again.	Aku janji ora bakal ngganggu gawe kowe maneh.
I rarely express my feelings.	Aku jarang ngandhakake raosanku.
I all support your efforts.	Aku kabeh nyengkuyung pambudidayamu.
I was all beaten to death, but not dead.	Aku kabèh diantemi nganti tiba, nanging ora mati.
I was surprised to be able to produce that light.	Aku kaget amarga bisa ngasilake cahya kasebut.
I was shocked and couldn’t answer his question.	Aku kaget lan ora bisa jawab pitakonane.
I included that half-heartedly.	Aku kalebu sing setengah-setengah.
I was the one who settled things.	Aku kang tinanggenah ngrampungi perkara.
I am the one who can endure suffering.	Aku kang bisa ambengkas sangsara.
I was kind of numb to knowing that fact.	Aku kaya mati rasa mangerteni ka­nyatan kuwi.
I’m here for good times and maybe more.	Aku kene kanggo kaping apik lan mungkin liyane.
I am here to create a new life.	Aku kene nggawe urip anyar.
I gasped at the feeling of her ass coming to a halt.	Aku kentir ing rasa kepranan kang datan pepindhan.
I wanted to get to the top and not be afraid.	Aku kepengin neng ndhuwur lan ora wedi.
