"...God's command is an established destiny."	"...Allahın əmri müəyyən edilmiş bir taledir".
"...Do not despair of God's mercy.	"...Allahın mərhəmətindən ümidinizi üzməyin.
"...We have great strength and power.	"...Biz böyük bir qüvvət və qüdrət sahibiyik.
"...We raise whoever we want by degrees.	"...Biz istədiyimiz kəsi dərəcə-dərəcə yüksəldirik.
"...Currently, other diseases are also bothering me.	"...Hal-hazırda diğər xəstəliklər də mənə əziyyət verir.
"...I did not come of my own accord, but the truth sent me.	"...Mən özüm özlüyümdən gəlmədim, amma məni göndərən haqqdır.
"...I also think that we are Turks...	"...Mən də hesab edirəm ki, biz türkük...
"...I have an entrepreneurial spirit.	"...Məndə sahibkarlıq ruhu var.
"...He knows what is happening on land and sea.	"...Quruda və dənizdə nələr olduğunu bilir.
"...Are you helping me with my property?	"...Siz mənə mal-dövlətləmi yardım edirsiniz?
"...You will see the earth in ruins.	"...Sən yer üzünü qupquru görərsən.
"...Do good to your parents and near relatives."	"...Valideynlərinizə və yaxın qohum-əqrəbalarınıza yaxşılıq edin."
"...Have you seen our trees bloom in Khojaly?	"...Xocalıda ağaclarımız çiçəkləyibmi görən?
"...He is the Creator." 	"...Yaradan Odur."
in other words, that creation is entirely His act	sözüylə, yaradılışın tamamilə ONun hərəkəti olduğunun
"...Compete with one another in doing good works..."	"...Yaxşı işlər görməkdə bir-birinizlə yarışın..."
"...there are merciless and powerful angels."	"...amansız və güclü mələklər vardır."
"...and the oppressors only increase their death"	"...Zülmkarların isə ancaq həlakını artır”
"...it's time to rest"	"...artıq dincəlməyin zamanıdır"
"...sometimes we were forced to walk over the corpses of killed Azerbaijanis.	"...bəzən öldürülmüş azərbaycanlıların meyitləri üzərindən keçməyə məcbur olurduq.
"...he used to say that "if they tell me to live, I live".	"...deyirdi ki, "vəziyyətimə yaşamaq deyirlərsə, yaşayıram".
"...there are signs for those who think!"	"...düşünənlər üçün ibrətlər vardır!"
"...I couldn't do what I wanted in my youth"	"...gəncliyimdə istədiyimi edə bilməmişəm”
"...we were weak in the information war"	"...informasiya müharibəsində mövqelərimiz zəif idi"
"...can't help you"	"...sizə köməklik göstərmək imkan xaricindədir”
"...they were oppressing themselves."	"...onlar özləri özlərinə zülm edirdilər."
"...you see them pull themselves together and turn away"	"...sən onların özlərini dartaraq üz döndərdiklərini görürsən"
"...the billions that came to the country were blown into the sky."	"...ölkəyə gələn milyardlar göyə sovrulub".
"... Doomsday will not break until Iraq is attacked.	"...İraqa hücum edilmədikcə qiyamət qopmaz.
"...If God had willed, He would have made you a single nation.	"...Əgər Allah istəsəydi, sizi vahid bir ümmət edərdi.
"..He who cleanses his soul from sin has been saved..	"..Nəfsini günahdan təmizləyən xilas olmuşdur..
What number should be written instead of the symbol?	işarəsi yerinə hansı ədəd yazılmalıdır?
What number should stand instead of the sign?	işarəsi yerinə hansı ədəd durmalıdır?
"The EU only recognizes the independence of the Republic of Cyprus.	"AB yalnız Kipr Respublikasının müstəqilliyini tanıyır.
Thanks to "ABAD", I am moving towards more innovations.	"ABAD”ın sayəsində daha çox yeniliklərə doğru addımlayıram.
"The privatization process of IBA consists of four stages.	"ABB-nin özəlləşdirilməsi prosesi dörd mərhələdən ibarətdir.
"The US has expanded its military presence in Europe".	"ABŞ Avropada hərbi mövcudluğunu genişləndirib".
"The US is helping refugees and internally displaced persons in Azerbaijan.	"ABŞ Azərbaycanda qaçqın və məcburi köçkünlərə yardım edir.
"The US is committed to helping the parties to the Nagorno-Karabakh conflict"	"ABŞ Dağlıq Qarabağ münaqişəsi tərəflərinə kömək etməyə sadiqdir"
"The US wants to create a state on the border with Turkey"...	"ABŞ Türkiyə ilə sərhəddə dövlət yaratmaq istəyir"...
"The United States has closely assisted these processes and will continue to do so.	"ABŞ bu proseslərə yaxından kömək edib və edəcək.
"If the US intervenes militarily, Iran will not be alone."	"ABŞ hərbi müdaxilə etsə, İran yalnız olmayacaq”.
"The US does not want the price of oil to rise in the world" myth	"ABŞ dünyada neftin qiymətinin qalxmasını istəmir” mifi
"I cannot say that relations with the United States are good.	"ABŞ ilə əlaqələrin yaxşı olduğunu deyə bilmərəm.
"Who runs US universities and how?"	"ABŞ universitetlərini kimlər və necə idarə edirlər?"
"If the US deploys its army in Iraq..."	"ABŞ öz ordusunu İraqda yerləşdirsə..."
"The US wants to cooperate with Russia in the fight against ISIS..."	"ABŞ İŞİD-ə qarşı mübarizədə Rusiya ilə əməkdaşlıq etməyi..."
"The US will impose new sanctions against North Korea"	"ABŞ Şimali Koreyaya qarşı yeni sanksiyalar tətbiq edəcək"
"The United States should immediately return the closed diplomatic facilities of Russia".	"ABŞ, Rusiyanın bağlanmış diplomatik obyektlərini dərhal geri qaytarmalıdır".
"The day I first came to the United States, I had high hopes."	"ABŞ-a ilk gəldiyim gün böyük ümüdlərim var idi."
"US-Russia cooperation should be established taking into account mutual interests.	"ABŞ-Rusiya əməkdaşlığı qarşılıqlı maraqlar nəzərə alınmaqla qurulmalıdır.
"They exchanged democracy and human rights for money in the United States.	"ABŞ-da demokratiya və insan hüquqlarını pula dəyişdilər.
"What we expect from the United States is clear and precise.	"ABŞ-dan gözlədiklərimiz açıqdır və dəqiqdir.
"We are ready to buy the Patriot system from the USA, we are waiting for a response"	"ABŞ-dan “Patriot” sistemini almağa hazırıq, buna cavab gözləyirik"
"Everything will be fine between the USA and Russia.	"ABŞ-la Rusiya arasında hər şey yaxşı olacaq.
"The US presence in Syria is illegal"-	"ABŞ-ın Suriyada mövcudluğu qeyri-qanunidir"-
"All US companies should look for an alternative to China"	"ABŞ-ın bütün şirkətləri Çinə alternativ axtarmalıdırlar"
"U.S. efforts and time are not inexhaustible."	"ABŞ-ın səyləri və vaxtı tükənməz deyil."
"The latest US sanctions are a proof of this," he said.	"ABŞ-ın son sanksiyaları buna sübutdur", - o bildirib.
"I neither believe nor respect the justice of the United States"	"ABŞ-ın ədalətinə nə inanır, nə də hörmət edirəm"
"The NPP will be as our Azerbaijani partners want it to be.	"AES azərbaycanlı tərəfdaşlarımız necə istəsə, elə də olacaq.
"The issue of closing the NPP soon is not on the agenda.	"AES-in tezliklə bağlanması məsələsi gündəmdə deyil.
Are the reports about the closure of "AGBank" true?	"AGBank"ın bağlanması barədə xəbərlər doğrudurmu?
"The Caucasian Studies Institute of ANAS is doing important work in this field.	"AMEA-nın Qafqazşünaslıq İnstitutu bu sahədə mühüm işlər görür.
"Thanks to ANS, I gained both name and money"	"ANS-in sayəsində həm ad, həm də pul qazandım”
"Thanks to ANS, I earned both name and money"	"ANS-in sayəsində həm ad, həm də pul qazandım"
According to "APA-Economics" information, this was done in Azerbaijan...	"APA-Economics"in məlumatına görə, bunu Azərbayca...
"As APCP, we are preparing for the elections with all our strength.	"AXCP olaraq seçkilərə var gücümüzlə hazırlaşırıq.
"The leadership of the CPSU is making a big mistake"	"AXCP rəhbərliyi böyük yanlışlığa yol verir"
"We heard the news about Abdullah's finding on TV.	"Abdullanın tapılması barədə xəbəri televizordan eşitdik.
"Monuments Day" was celebrated	"Abidələr günü" qeyd olunub
"Protection of monuments and the city is the main goal"	"Abidələrin, şəhərin qorunması əsas məqsəddir"
"I was informed about the installation of the monument late.	"Abidənin qoyulması barədə mənə gec məlumat verilmişdi.
"Will God forgive me for having an abortion?"	"Abort etdiyimə görə Allah məni bağışlayarmı?"
The executive director of "AccessBank" was appointed to the management of the state bank	"AccessBank"ın icraçı direktoru dövlət bankının rəhbərliyinə təyinat alıb
"Hunger and cost of living will be widespread."	"Aclıq və həyat bahalılığı geniş yayılacaq."
If the "hunger" is gone, then you actually wanted water.	"Aclıq" keçibsə, deməli siz əslində su istəyirdiniz.
"There were times when I was tempted by hunger.	"Aclıqla sınağa çəkildiyim zamanlar olub.
"Great optimism in the face of bitter truths";	"Acı həqiqətlər qarşısında böyük ümidvarlılıq";
"I got a lot of great reactions on my birthday.	"Ad günümdə çox gözəl reaksiyalar aldım.
"If they can't find a name, let them come, I'll tell them"	"Ad tapa bilmirlərsə, gəlsinlər, onlara deyim”
"They say to a person, what did you do in Mashhad and Karbala?"	"Adama deyərlər Məşhədə, Kərbəlaya gedib neyləmisən?”
"The informational value of names"	"Adların informasiya dəyəri"
"Ado" is the opposite of "Oda" in every sense.	"Ado”, "Oda”nın tamamilə hər bir mənasında tərsidir.
"I've never done anything that doesn't deserve my name"	"Adıma layiq olmayan işlərlə heç vaxt məşğul olmamışam"
"Do I want them to name a street after me?	"Adımı bir küçəyə vermələrini istəyirəm?
"The mentioned party consists mostly of elderly people.	"Adıçəkilən partiya isə daha çox yaşlılardan ibarətdir.
Articles in the "African countries" category	"Afrika ölkələri" kateqoriyasındakı məqalələr
"After Afrin, we will start a military operation for Manbij," Erdogan said	"Afrindən sonra Mənbic üçün hərbi əməliyyata başlayacağıq" Ərdoğan
"Family Day" program	"Ailə Günü" proqram
"Cares of a Family Man"	"Ailə adamının qayğıları"
"Family is a core of society.	"Ailə cəmiyyətin bir özəyidir.
"The family doctor will know what to expect from the family"	"Ailə həkimi biləcək ki, ailədən nəyi gözləmək olar”
What does the law "On family doctor" include?	"Ailə həkimi haqqında" qanun özündə nələri ehtiva edir?
"I don't want to stay on the agenda with the family issue.	"Ailə məsələsi ilə gündəmdə qalmağı istəmirəm.
"More money is needed to support a family"	"Ailə saxlamaq üçün daha çox pul lazımdır”
"The person I will marry is a rich man"	"Ailə quracağım şəxs zəngin adamdır"
"We had five children in the family.	"Ailədə beş uşaq olmuşuq.
"Our families and civilians will be evacuated.	"Ailələrimiz və sivillərimiz təxliyyə olunacaq.
"I'm definitely scared for my family"	"Ailəm üçün mütləq qorxuram"
"How do you do that when the family has the means?	"Ailənin imkanları olduğu halda bunu necə edirsən?
"Protection of the family" facilitates polygamy.	"Ailənin müdafiəsi" çoxarvadlılığı asanlaşdırır.
"We have received the opinions and consent of his family.	"Ailəsinin həm fikirlərini, həm də razılığını almışıq.
"Family should be treated seriously.	"Ailəyə ciddi münasibət olmalıdır.
He showed himself well in "Ajax" and in the Dutch national team.	"Ajax"da və Hollandiya millisində özünü yaxşı tərəfdən göstərmişdi.
"Planting acacia trees is very important for beekeeping"	"Akasiya ağaclarının əkilməsi arıçılıq üçün çox əhəmiyyətlidir"
"The teaching period at the academy is two years.	"Akademiyada tədris müddəti iki ildir.
"Authenticity of accounts is important.	"Akkauntların həqiqiliyi əhəmiyyətlidir.
The damage of "Akkord" is increasing day by day.....	"Akkord"un zərəri günü-gündən artır .....
"We are now seeing the impact of the decline in activity on prices.	"Aktivliyin azalmasının qiymətlərə təsirini indi görürük.
I defended my thesis on "Means of expression in actor's creativity".	"Aktyor yaradıcılığında ifadə vasitələri" mövzusunda dissertasiya müdafiə etmişəm.
"Albania fully supports the territorial integrity and sovereignty of Azerbaijan".	"Albaniya Azərbaycanın ərazi bütövlüyünü və suverenliyini tam dəstəkləyir".
"Albinism is not a disease, it's just a pathology.	"Albinizm xəstəlik deyil, sadəcə olaraq, patologiyadır.
"It is not necessary to politicize the issue of Alexander Lapshin".	"Aleksandr Lapşin məsələsini siyasiləşdirmək lazım deyil".
"It is not necessary to politicize the issue of Alexander Lapshin".	"Aleksandr Lapşin məsələsini siyasiləşdirmək lazım deyil”.
"Alexa" is one of the most influential analytics companies in the world.	"Alexa” dünyanın ən nüfuzlu analitik şirkətlərindən biridir.
We often use the expression "man of God".	"Allah adamı" ifadəsini tez-tez işlədirik.
"Doomsday will not happen unless God is openly denied."	"Allah açıq-aşkar inkar edilmədikcə qiyamət qopmaz."
"God did not create two hearts in one person.	"Allah bir adamın daxilində iki ürək yaratmamışdır.
"God save you from this disease	"Allah bu xəstəlikdən sizə də
"God has mercy on a servant because of his strong love for his child."	"Allah bəndəyə övladına güclü məhəbbətinə görə rəhm edir".
"God is needy and meek!"	"Allah ehtiyacsız və həlimdir!"
They should also abandon the "God is in the sky" logic.	"Allah göydədir" məntiqindən də imtina etmələri lazımdır.
"God does not leave any suffering unfruitful.	"Allah heç bir əziyyəti bəhrəsiz qoymur.
"God does not give anyone a burden that he cannot carry"	"Allah heç kəsə qaldıra bilməyəcəyi yük verməz"
"God is always on the side of good people"	"Allah həmişə yaxşı insanların tərəfindədir"
"May God provide for everyone.	"Allah hər kəsin öz ruzisini yetirsin.
"May God grant such wonderful days to everyone.	"Allah hər kəsə belə gözəl günlər nəsib etsin.
"Good God I'm Different"	"Allah nə yaxşı ki, mən fərqliyəm"
It is to be able to say "how beautiful God has created".	"Allah nə qədər gözəl yaradıb" deyə bilməkdir.
"May God remove them from this state" - Natig Shirinov	"Allah onları bu dövlətdən silsin" – Natiq Şirinov
"God knows best to whom to give his prophecy."	"Allah peyğəmbərliyini kimə verəcəyini daha yaxşı bilir."
"The greatest sin before God is skipping the morning prayer.	"Allah qarşısında ən böyük günah sübh namazını ötürməkdir.
"The fear of God brings with it the beauty of faith"	"Allah qorxusu özüylə birlikdə iman gözəlliyini də gətirər"
"God loves the repentant and the pure."	"Allah tövbə edənləri və pak olanları sevir."
"God loves those who are purified," he says.	"Allah təmizlənənləri sevər” deyir.
Because we say "God created", they say Creationist.	"Allah yaratdı" dediyimiz üçün Yaradılışçı deyirlər.
"They fight in the way of God and do not fear anyone's body"	"Allah yolunda vuruşar və heç kəsin tənəsindən qorxmazlar"
How will the verse be implemented?	ayəsi necə həyata keçəcək?
"May God have mercy on our dead and martyrs.	"Allah ölənlərimizə, şəhidlərə rəhmət eləsin.
"Earn the hereafter from what Allah has given you.	"Allah'ın sənə verdiyindən özünə axirət qazan.
"Verily God is with the believers!"	"Allah, həqiqətən, möminlərlədir!»
"Verily God is watchful over you."	"Allah, şübhəsiz sizin üzərinizdə müşahidə edicidir."
"Allah Almighty has created love and friendship between you."	"Allah-Taala sizin aranızda məhəbbət və dostluq yaratdı.”
"Allah is kinder to women than to men.	"Allah-Təala qadınlara qarşı kişilərdən daha mehribandır.
"Allah created him from the light of His majesty"	"Allah-taala onu Öz əzəmətinin nurundan yaratmışdır"
"Allah will never forgive associating with him.	"Allah-təala heç vaxt ona şərik qoşmağı bağışlamaz.
"He who trusts in God will not be defeated."	"Allaha təvəkkül edən kəs məğlub olmaz.”
"Pray to God with fear and hope"	"Allaha qorxu və ümidlə yalvarın"
About putting "trust in God".	"Allaha təvəkkül" etmək haqqında
Don't they say, "We do it for God's sake"?	"Allaha yaxşılıq olsun deyə edirik" deyirlər deyilmi?
"Whoever dies associating partners with God will enter Hell."	"Allaha şərik qoşub ölən şəxs Cəhənnəmə daxil olar".
"Thank God, my health is fine.	"Allaha şükürlər olsun ki, səhhətim qaydasındadır.
"Those who believe in God and the Last Day..."	"Allaha, axirət gününə iman gətirənlər... ”
"What do you worship besides God?"	"Allahdan başqa ibadət etdikləriniz?”
"I have no fear of anyone except God.	"Allahdan başqa, heç kəsdən qorxum yoxdur.
"Be ashamed of God with his right," he said.	"Allahdan haqqı ilə həya edin" buyurdu.
"Nectar of the Gods" anti-wrinkle face mask	"Allahların Nektarı" qırışlara qarşı üz üçün maska
"Allahu taala sees and covers sins.	"Allahü təala günahları görür və örtür.
"I praise God and I praise Him.	"Allahı tənzih edirəm və Ona həmd edirəm.
"Do not think that God is oblivious to the actions of the wrongdoers!	"Allahı zalımların etdikləri əməllərdən əsla qafil sanma!
"Do not think that God is oblivious to the actions of the wrongdoers!"	"Allahı zalımların etdikləri əməllərdən əsla qafil sanma!"
"My God, I seek refuge in your perfect words from the evil of your creations."	"Allahım, sənin yaratdıqlarının şərindən, sənin kamil kəlimələrinə sığınıram".
"The enemies of God will be kept on the day they will be gathered in Hell.	"Allahın düşmənləri Cəhənnəmə toplanacaqları gün onlar saxlanacaqlar.
"Don't you see that God created the heavens and the earth out of nothing?	"Allahın göyləri və yeri haqdan yaratdığını görmürsənmi?
"With God's help, we can solve all problems...	"Allahın köməkliyi ilə biz bütün problemlərin...
"Don't be cursed with God's curse, wrath and Hell.	"Allahın lənəti, qəzəbi və Cəhənnəmi ilə lənətləşməyin.
"Thanks to God's mercy, you treated them gently.	"Allahın mərhəməti sayəsində sən onlarla mülayim rəftar etdin.
"Do not despair of God's mercy.	"Allahın mərhəmətindən ümidinizi kəsməyin.
"You will never find a change in God's law"	"Allahın qanununda qətiyyən bir dəyişiklik tapa bilməzsən"
"Except for those whom God has mercy on!	"Allahın rəhm etdiyi kimsələrdən başqa!
"Aspire to the Hereafter with what God has given you.	"Allahın sənə verdiyi ilə Axirət yurduna can at.
"God's creation of you from the earth is one of His signs.	"Allahın sizi torpaqdan xəlq etməsi, Onun dəlillərindəndir.
"Earn the hereafter from what God has given you.	"Allahın sənə verdiyindən özünə axirət qazan.
"May God's peace be upon you, O inhabitants of the land of believers!	"Allahın salamı üzərinizə olsun, ey möminlər diyarının sakinləri!
"Of God's creations, the poor are the first to enter Paradise."	"Allahın yaratdıqlarından Cənnətə hamıdan əvvəl daxil olanlar yoxsullardır."
"Don't think about the person of God, think about his blessings.	"Allahın şəxsini düşünməyin, onun nemətlərin düşünün.
"Think about what God has created.	"Allahın yaratdıqları haqqında düşünün.
"Fight the rioter until you return to God's order!"	"Allahın əmrinə qayıdana kimi tüğyan etmiş kəslə vuruşun!”
"I'm happy to be German"	"Alman olduğuma görə xoşbəxtəm"
"Germany will participate in the settlement of the Nagorno-Karabakh conflict"	"Almaniya Dağlıq Qarabağ münaqişəsinin həllində iştirak edəcək"
"Germany is under complete control of Russia.	"Almaniya Rusiyanın tam nəzarəti altındadır.
"Germany is a captive of Russia because it receives energy from it.	"Almaniya Rusiyanın əsiridir, çünki ondan enerji alır.
"Germany and Azerbaijan are good partners.	"Almaniya və Azərbaycan yaxşı tərəfdaşlardır.
"What kind of face will the leaders of Germany appear before us?"	"Almaniya rəhbərləri qarşımıza hansı üzlə çıxacaq?”
"It is known that there are problems between Germany and Russia.	"Almaniya və Rusiya arasında problemlərin mövcud olduğu məlumdur.
"German-Turkish relations are quite stable and long-term.	"Almaniya-Türkiyə münasibətləri kifayət qədər sabit, uzunmüddətlidir.
"We took him to Germany to save him.	"Almaniyaya apardıq ki, onu xilas edək.
"I'm looking forward to the game against Germany"	"Almaniyaya qarşı oyunu səbrsizliklə gözləyirəm"
Wrote "Almagesta Improvement" and "Treatise on Figures".	"Almaqesta təkmilləşdirilməsi" və "Fiqurlar haqqında traktat" yazıb.
"The Germans were so happy that...	"Almanlar elə sevinmişdilər ki...
"Almeida needs time to recover his form.	"Almeydanın formasını bərpa etməsi üçün vaxta ehtiyacı var.
"Alpinists were found by rescuers in the morning.	"Alpinistlər səhər saatlarında xilasedicilər tərəfindən tapılıblar.
"I think it would be more correct to give it with subtitles.	"Alt titrlərlə verilməsi məncə daha düzgün olardı.
"Use of alternative and renewable energy sources	"Alternativ və bərpa olunan enerji mənbələrindən istifadə
"We have stepped forward with six member countries"	"Altı üzv ölkə ilə irəliyə addımlamışıq"
"Alliance was informed by Turkey about the operation in Syria".	"Alyans Suriyada əməliyyatla bağlı Türkiyə tərəfindən məlumatlandırılıb".
"Trade used to be good, but it has been weak for two years.	"Alver əvvəllər yaxşı idi, iki ildir zəifləyib.
Articles in the "Tools" category	"Alətlər" kateqoriyasındakı məqalələr
The content of the next "White document" prepared by "AmCham" has been announced	"AmCham"ın hazırladığı növbəti “Ağ sənəd”in məzmunu açıqlanıb
"Oh God, I wonder if this verse applies to me?	"Aman Allah, görəsən bu ayə mənə aiddir?.
Amazon's revenues have increased	"Amazon"un gəlirləri artıb
Discussion about "American scientists have found a cure for cancer".	"Amerika alimləri xərçəngin dərmanını tapdılar" haqqında müzakirə
"If America wants to fight, we will fight"	"Amerika döyüşmək istəsə, döyüşəcəyik"
"We did not receive orders from America and England.	"Amerika və İngiltərədən sifarişlərimiz daxil olmadı.
"There is no freedom of thought in America"...	"Amerikada düşüncə azadlığı yoxdur"...
"The Americans did not understand how big a mistake they made.	"Amerikalılar nə qədər böyük səhv etdiklərini başa düşmədilər.
"Americans work according to their own criteria.	"Amerikalılar öz meyarlarına görə işləyirlər.
No need to "reinvent America."	"Amerikanı yenidən kəşf etməyə" ehtiyac yoxdur.
Being "America's child" is better than loving Jerusalem.	"Amerikanın uşağı" olmaq Qüdsü sevməkdən daha xeyirlidir.
"Until I came to America, I didn't believe that I could realize so many projects.	"Amerikaya gələnədək bu qədər layihəni reallaşdıra biləcəyimə inanmırdım.
The movie "Amphibian Man" was also shot here.	"Amfibiya adam" filmi də elə burada çəkilmişdir.
"But this visit does not change Turkey's position regarding Armenia.	"Amma Bu səfər Türkiyənin Ermənistanla bağlı mövqeyini dəyişmir.
"But I'm so lucky to have Molly."	"Amma Molliyə sahib olduğum üçün çox şanslıyam".
"But as for the Resurrection, they are all in Paradise.	"Amma Qiyamətə gəldikdə isə, onların hamısı Cənnətdədir.
"But others are insulted, their work and efforts are humiliated."	"Amma başqaları təhqir olunur, əməyini, zəhmətini alçaldırlar".
"But I will not allow an illegal act," he says.	"Amma haram bir hərəkətə yol vermərəm" deyir.
"But they come and demolish the house without waiting for the court's decision.	"Amma məhkəmənin qərarını gözləmədən gəlib evi sökürlər.
"But preschool education is different from others.	"Amma məktəbəqədər təhsil digərlərindən fərqlənir.
"But I didn't do anything like that," he will say.	"Amma mən elə bir şey etmədim" deyəcək.
"But I am sure that prices will rise in the market"	"Amma mən əminəm ki, bazarda qiymətlər qalxacaq"
"But not only are these double standards morally wrong.	"Amma nəinki bu ikili standarlar mənəvi cəhətdən yanlışdır.
"But if you don't see those difficulties, you can't reveal the beauties.	"Amma o çətinlikləri görməsən, gözəllikləri ortaya çıxara bilməzsən.
"But why does the employee work secretly?	"Amma nəyə görə işçi gizli çalışır?
"But it is necessary to provide full medical assistance.	"Amma tam tibbi yardımın göstərilməsi lazımdır.
"But my people immediately gave them the answer they needed.	"Amma xalqım dərhal onlara lazım olan cavabı verdi.
"Becoming a mother was the best thing that ever happened to me"	"Ana olmaq başıma gələn ən gözəl şeydi"
"Mom, you can not love or accept me if you want.	"Ana, istəsən məni sevməyə, qəbul etməyə bilərsən.
"Mom, this is how my teacher and I kiss"	"Ana, müəllimimlə belə öpüşürük"
"They left their mother alone."	"Analarını tək qoydular".
"Difficulties that a similar decision will create for domestic entrepreneurs"	"Analoji qərarın daxili sahibkarlar üçün yaradacaq çətinlikləri"
"My mother won all the courts, and in the end she was killed"	"Anam bütün məhkəmələri uddu, sonda öldürüldü”
"My mother was sick, she was not eating.	"Anam xəstə idi, yemirdi.
"I was a child who grew up with my mother's love."	"Ananın "ay can"ı ilə böyüyən bir uşaq idim.
"Be at your mother's service!	"Ananın xidmətində ol!
"Both the mother and the child are in good health."	"Ananın da, uşağın da səhhəti yaxşıdır".
"His mother is in serious condition, she could die at any moment"	"Anası ağır durumdadır, hər an həyatını itirə bilər”
"However, the chief banker also denied himself.	"Ancaq baş bankir həm də özünü təkzib edib.
"But all Muslim leaders are proud of it."	"Ancaq bütün müsəlman liderlər bununla fəxr edir".
"But we all know that the root cause is different.	"Ancaq hamımız bilirik ki, əsas səbəb fərqlidir.
"But I think that the employees of the Center are working on it.	"Ancaq düşünürəm ki, Mərkəzin əməkdaşları bunun üzərində çalışırlar.
